,cough,fever,altered_consciousness,diarrhoea,fatigue,headache,joint_pain,loss_of_appetite,muscle_ache,nausea,nose_bleed,rash,runny_nose,seizures,sneezing,sore_throat,vomiting,loss_of_smell_or_taste
cough,0.0,0.6530612244897959,0.9555555555555556,0.8478260869565217,0.5849056603773585,0.7872340425531915,0.7777777777777778,0.62,0.8043478260869565,0.8085106382978723,0.9523809523809523,0.9761904761904762,0.8043478260869565,1.0,0.8888888888888888,0.8163265306122449,0.8604651162790697,0.9130434782608695
fever,0.6530612244897959,0.0,0.84,0.6538461538461539,0.7333333333333333,0.8857142857142857,0.8064516129032258,0.6578947368421053,0.8787878787878788,0.7741935483870968,1.0,0.9583333333333334,0.84375,1.0,0.896551724137931,0.7096774193548387,0.8518518518518519,0.9333333333333333
altered_consciousness,0.9555555555555556,0.84,0.0,0.6666666666666666,0.8823529411764706,0.9473684210526315,0.9411764705882353,0.8571428571428571,0.9411764705882353,0.8823529411764706,1.0,1.0,0.9411764705882353,1.0,0.9166666666666666,0.8333333333333334,1.0,1.0
diarrhoea,0.8478260869565217,0.6538461538461539,0.6666666666666666,0.0,0.8108108108108109,0.9166666666666666,0.9090909090909091,0.7333333333333333,0.9090909090909091,0.75,1.0,1.0,0.9090909090909091,1.0,0.9444444444444444,0.8260869565217391,0.9411764705882353,1.0
fatigue,0.5849056603773585,0.7333333333333333,0.8823529411764706,0.8108108108108109,0.0,0.7692307692307693,0.7567567567567568,0.6046511627906976,0.7894736842105263,0.6571428571428571,0.9705882352941176,0.9696969696969697,0.7894736842105263,1.0,0.8918918918918919,0.8048780487804879,0.8888888888888888,0.9210526315789473
headache,0.7872340425531915,0.8857142857142857,0.9473684210526315,0.9166666666666666,0.7692307692307693,0.0,0.6,0.8333333333333334,0.7272727272727273,0.8846153846153846,0.9375,1.0,0.88,1.0,0.9047619047619048,0.8518518518518519,0.9,0.7222222222222222
joint_pain,0.7777777777777778,0.8064516129032258,0.9411764705882353,0.9090909090909091,0.7567567567567568,0.6,0.0,0.7878787878787878,0.47058823529411764,0.8260869565217391,0.8461538461538461,1.0,0.8181818181818182,1.0,0.95,0.84,0.8888888888888888,0.8333333333333334
loss_of_appetite,0.62,0.6578947368421053,0.8571428571428571,0.7333333333333333,0.6046511627906976,0.8333333333333334,0.7878787878787878,0.0,0.75,0.6333333333333333,1.0,0.9629629629629629,0.8571428571428571,1.0,0.7931034482758621,0.8055555555555556,0.8666666666666667,0.90625
muscle_ache,0.8043478260869565,0.8787878787878788,0.9411764705882353,0.9090909090909091,0.7894736842105263,0.7272727272727273,0.47058823529411764,0.75,0.0,0.8260869565217391,0.9285714285714286,1.0,0.9166666666666666,1.0,0.95,0.8846153846153846,0.9473684210526315,0.8947368421052632
nausea,0.8085106382978723,0.7741935483870968,0.8823529411764706,0.75,0.6571428571428571,0.8846153846153846,0.8260869565217391,0.6333333333333333,0.8260869565217391,0.0,0.9333333333333333,1.0,0.7142857142857143,1.0,0.8421052631578947,0.8,0.7647058823529411,0.9
nose_bleed,0.9523809523809523,1.0,1.0,1.0,0.9705882352941176,0.9375,0.8461538461538461,1.0,0.9285714285714286,0.9333333333333333,0.0,1.0,0.9285714285714286,1.0,1.0,1.0,1.0,1.0
rash,0.9761904761904762,0.9583333333333334,1.0,1.0,0.9696969696969697,1.0,1.0,0.9629629629629629,1.0,1.0,1.0,0.0,1.0,1.0,0.875,1.0,1.0,1.0
runny_nose,0.8043478260869565,0.84375,0.9411764705882353,0.9090909090909091,0.7894736842105263,0.88,0.8181818181818182,0.8571428571428571,0.9166666666666666,0.7142857142857143,0.9285714285714286,1.0,0.0,1.0,0.6875,0.7916666666666666,0.8235294117647058,0.8947368421052632
seizures,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
sneezing,0.8888888888888888,0.896551724137931,0.9166666666666666,0.9444444444444444,0.8918918918918919,0.9047619047619048,0.95,0.7931034482758621,0.95,0.8421052631578947,1.0,0.875,0.6875,1.0,0.0,0.8571428571428571,0.75,0.7692307692307693
sore_throat,0.8163265306122449,0.7096774193548387,0.8333333333333334,0.8260869565217391,0.8048780487804879,0.8518518518518519,0.84,0.8055555555555556,0.8846153846153846,0.8,1.0,1.0,0.7916666666666666,1.0,0.8571428571428571,0.0,0.7894736842105263,0.8571428571428571
vomiting,0.8604651162790697,0.8518518518518519,1.0,0.9411764705882353,0.8888888888888888,0.9,0.8888888888888888,0.8666666666666667,0.9473684210526315,0.7647058823529411,1.0,1.0,0.8235294117647058,1.0,0.75,0.7894736842105263,0.0,0.9285714285714286
loss_of_smell_or_taste,0.9130434782608695,0.9333333333333333,1.0,1.0,0.9210526315789473,0.7222222222222222,0.8333333333333334,0.90625,0.8947368421052632,0.9,1.0,1.0,0.8947368421052632,1.0,0.7692307692307693,0.8571428571428571,0.9285714285714286,0.0
