,cough,fever,altered_consciousness,diarrhoea,fatigue,headache,joint_pain,loss_of_appetite,muscle_ache,nausea,nose_bleed,rash,runny_nose,seizures,sneezing,sore_throat,vomiting,loss_of_smell_or_taste
cough,0.0,0.7247016087182149,0.9584415383664131,0.8564471600543745,0.6682420026736337,0.6283986298437165,0.6827112637058368,0.7412241141279338,0.6521419115429634,0.8044771498026918,0.9753393471125283,0.9794531768009673,0.8027167086418351,0.9967252370833202,0.7952541275493688,0.7272520975784539,0.9510825241971471,0.7542539434782362
fever,0.7247016087182149,0.0,0.9410600919096931,0.8545596448372678,0.7187609640245054,0.7260611392126677,0.7281764586298028,0.7493462469733656,0.7215668898123421,0.8005792493513139,0.9720717756630897,0.9764407209951764,0.8604212280644423,0.9955921632610097,0.8548987881545903,0.8040941252458824,0.9344507669470559,0.7930068627591443
altered_consciousness,0.9584415383664131,0.9410600919096931,0.0,0.9337482710926694,0.9379269302421859,0.9549676258537018,0.9447823317423059,0.9301716295712293,0.9516516173276945,0.9256218988311299,0.9604337210972282,0.9624037670976904,0.9550920139637116,0.9877456158884429,0.9502824515580393,0.9549178546592489,0.9348901098901099,0.9476270274743462
diarrhoea,0.8564471600543745,0.8545596448372678,0.9337482710926694,0.0,0.8157641856577005,0.8408932895399295,0.829763397054215,0.799065131890534,0.8410468100870577,0.7965695792880259,0.9615012340899192,0.9667984961671794,0.8732041430003341,0.9951371636978699,0.8645874549051553,0.8624281150159745,0.9002207607045946,0.8492105588854117
fatigue,0.6682420026736337,0.7187609640245054,0.9379269302421859,0.8157641856577005,0.0,0.5729755700927671,0.571327540917357,0.6082156906458781,0.558996873088554,0.7136614587672198,0.969046615092034,0.9727612711981249,0.7880425534811225,0.9959807425141329,0.7727109641563192,0.7166812082460308,0.9362674854998294,0.6933266020887893
headache,0.6283986298437165,0.7260611392126677,0.9549676258537018,0.8408932895399295,0.5729755700927671,0.0,0.5615589349531547,0.6764264222041,0.5203057186301067,0.7416635455123747,0.9738075281926242,0.9770984607370421,0.7642559266211796,0.9966451976388337,0.7590476900918685,0.6663761729369464,0.9485385581956293,0.7014703426973328
joint_pain,0.6827112637058368,0.7281764586298028,0.9447823317423059,0.829763397054215,0.571327540917357,0.5615589349531547,0.0,0.6624649566196159,0.455360896120274,0.7395678260477286,0.9700091093826642,0.9731791014647931,0.7904196559385339,0.9960535927450247,0.7752360771374937,0.7068441952814762,0.9435465788157372,0.7224183308178768
loss_of_appetite,0.7412241141279338,0.7493462469733656,0.9301716295712293,0.799065131890534,0.6082156906458781,0.6764264222041,0.6624649566196159,0.0,0.6728438449267479,0.6728606982303236,0.9634429353136603,0.9703708228969393,0.8195067634444078,0.9953265157416016,0.8024035366324735,0.7702819428141127,0.9158766770925163,0.6864850427350427
muscle_ache,0.6521419115429634,0.7215668898123421,0.9516516173276945,0.8410468100870577,0.558996873088554,0.5203057186301067,0.455360896120274,0.6728438449267479,0.0,0.7536527856517033,0.9733779063108464,0.9756573379427079,0.7815350967289776,0.9966681153121831,0.7720159710339013,0.6942129105979664,0.9495835812016656,0.7128628343767786
nausea,0.8044771498026918,0.8005792493513139,0.9256218988311299,0.7965695792880259,0.7136614587672198,0.7416635455123747,0.7395678260477286,0.6728606982303236,0.7536527856517033,0.0,0.9614542491980244,0.9668536547937732,0.8425438723993914,0.9946780962585945,0.8244791508103226,0.8030691394012498,0.8652852409483425,0.783807697979649
