,cough,fever,altered_consciousness,diarrhoea,fatigue,headache,joint_pain,loss_of_appetite,muscle_ache,nausea,nose_bleed,rash,runny_nose,seizures,sneezing,sore_throat,vomiting,loss_of_smell_or_taste
cough,0.0,0.7281274883015739,0.9593974940015996,0.8836516363230894,0.692557613515739,0.6226077523396263,0.737243894399966,0.7601163843979029,0.6672967776095418,0.8018897061346816,0.9738458344216949,0.976503652229906,0.7507694302973468,0.9973013226934849,0.7471521072837014,0.659982467149858,0.9516785823241501,0.7473150079382374
fever,0.7281274883015739,0.0,0.9445952106988559,0.8796996647549387,0.7311731303312835,0.7182157353122053,0.7410597240037777,0.7676698333960774,0.7125944243081196,0.8016871592853448,0.9714578629933798,0.9723124177270733,0.8302593167132859,0.996057683517689,0.8337960332627447,0.7728318495548665,0.9350931076698382,0.810787438143587
altered_consciousness,0.9593974940015996,0.9445952106988559,0.0,0.9411046469869999,0.9373048062428689,0.9573764468124196,0.9377281713861314,0.9337232893940652,0.9500396455548291,0.9295524387934927,0.9646677082081481,0.9618702337792224,0.9580886837625511,0.9901648557512177,0.952582762701407,0.9564800766589475,0.9460272011453114,0.9595229593658502
diarrhoea,0.8836516363230894,0.8796996647549387,0.9411046469869999,0.0,0.8504213908931062,0.8737541855912101,0.8581776868893434,0.8407430768917736,0.8660093032898403,0.8217330403071944,0.964037617554859,0.9625162557054339,0.88425698477002,0.9947227268794878,0.8737845230742081,0.8766674921854606,0.9084740152267461,0.8875762519738696
fatigue,0.692557613515739,0.7311731303312835,0.9373048062428689,0.8504213908931062,0.0,0.5977501102005199,0.6508578953483869,0.6709235909041923,0.6016126413766979,0.7242558411709134,0.9670687455470316,0.9673367461605693,0.7352612620828014,0.996170859476486,0.7219890372793071,0.6715092603365664,0.9371061441512406,0.7209529102667744
headache,0.6226077523396263,0.7182157353122053,0.9573764468124196,0.8737541855912101,0.5977501102005199,0.0,0.6642104721784544,0.7092536329164606,0.5418274858254319,0.7473478476483115,0.9727239801461999,0.9748300813464809,0.687560159810829,0.997216935027522,0.6929629293112848,0.5920296109271879,0.9516693099101298,0.6813675323013944
joint_pain,0.737243894399966,0.7410597240037777,0.9377281713861314,0.8581776868893434,0.6508578953483869,0.6642104721784544,0.0,0.7143800809193884,0.5478322823376477,0.7535466842626196,0.9662184116469441,0.9664438023326936,0.7809955933975652,0.9957293357591869,0.7671146129131171,0.7150333586352923,0.9365218016832976,0.7796990865126276
loss_of_appetite,0.7601163843979029,0.7676698333960774,0.9337232893940652,0.8407430768917736,0.6709235909041923,0.7092536329164606,0.7143800809193884,0.0,0.7069866641666862,0.7051723670292115,0.9631153405838581,0.9649288985875638,0.7840892585990625,0.9959839357429718,0.7689411162896442,0.7424920767699141,0.9189236928874235,0.7455918662070251
muscle_ache,0.6672967776095418,0.7125944243081196,0.9500396455548291,0.8660093032898403,0.6016126413766979,0.5418274858254319,0.5478322823376477,0.7069866641666862,0.0,0.7555657073245013,0.9705211477211088,0.9715352147068057,0.7317751693469156,0.9968898114758163,0.7262034817677336,0.6410657453832714,0.9474093656629078,0.7283209080498361
nausea,0.8018897061346816,0.8016871592853448,0.9295524387934927,0.8217330403071944,0.7242558411709134,0.7473478476483115,0.7535466842626196,0.7051723670292115,0.7555657073245013,0.0,0.9606361829025845,0.9624773826120487,0.8088856394494566,0.995142512417932,0.7901968494830098,0.7766978239551137,0.8660804208944006,0.813061652862007
nose_bleed,0.9738458344216949,0.9714578629933798,0.9646677082081481,0.964037617554859,0.9670687455470316,0.9727239801461999,0.9662184116469441,0.9631153405838581,0.9705211477211088,0.9606361829025845,0.0,0.9675667521496455,0.9662347532717903,0.9911447638603696,0.9628358531985283,0.9708715160550123,0.962485790071997,0.9729900807780008
rash,0.976503652229906,0.9723124177270733,0.9618702337792224,0.9625162557054339,0.9673367461605693,0.9748300813464809,0.9664438023326936,0.9649288985875638,0.9715352147068057,0.9624773826120487,0.9675667521496455,0.0,0.9733509820982283,0.9909395037635907,0.9685978879630394,0.9734138751601684,0.9667353875299493,0.9754596363269454
runny_nose,0.7507694302973468,0.8302593167132859,0.9580886837625511,0.88425698477002,0.7352612620828014,0.687560159810829,0.7809955933975652,0.7840892585990625,0.7317751693469156,0.8088856394494566,0.9662347532717903,0.9733509820982283,0.0,0.9964282985713194,0.5689384569762984,0.6876612494211559,0.9565369409106802,0.7538332130451263
seizures,0.9973013226934849,0.996057683517689,0.9901648557512177,0.9947227268794878,0.996170859476486,0.997216935027522,0.9957293357591869,0.9959839357429718,0.9968898114758163,0.995142512417932,0.9911447638603696,0.9909395037635907,0.9964282985713194,0.0,0.9962807847650713,0.9971342214261726,0.9919143876337693,0.9973228404368771
sneezing,0.7471521072837014,0.8337960332627447,0.952582762701407,0.8737845230742081,0.7219890372793071,0.6929629293112848,0.7671146129131171,0.7689411162896442,0.7262034817677336,0.7901968494830098,0.9628358531985283,0.9685978879630394,0.5689384569762984,0.9962807847650713,0.0,0.6893330486812724,0.9525374586688644,0.7516659674053409
sore_throat,0.659982467149858,0.7728318495548665,0.9564800766589475,0.8766674921854606,0.6715092603365664,0.5920296109271879,0.7150333586352923,0.7424920767699141,0.6410657453832714,0.7766978239551137,0.9708715160550123,0.9734138751601684,0.6876612494211559,0.9971342214261726,0.6893330486812724,0.0,0.953201457200135,0.7545277957635741
vomiting,0.9516785823241501,0.9350931076698382,0.9460272011453114,0.9084740152267461,0.9371061441512406,0.9516693099101298,0.9365218016832976,0.9189236928874235,0.9474093656629078,0.8660804208944006,0.962485790071997,0.9667353875299493,0.9565369409106802,0.9919143876337693,0.9525374586688644,0.953201457200135,0.0,0.95509204538216
loss_of_smell_or_taste,0.7473150079382374,0.810787438143587,0.9595229593658502,0.8875762519738696,0.7209529102667744,0.6813675323013944,0.7796990865126276,0.7455918662070251,0.7283209080498361,0.813061652862007,0.9729900807780008,0.9754596363269454,0.7538332130451263,0.9973228404368771,0.7516659674053409,0.7545277957635741,0.95509204538216,0.0
