,cough,fever,altered_consciousness,diarrhoea,fatigue,headache,joint_pain,loss_of_appetite,muscle_ache,nausea,nose_bleed,rash,runny_nose,seizures,sneezing,sore_throat,vomiting,loss_of_smell_or_taste
cough,0.0,0.7557056460512956,0.9718817479921082,0.9328882902352018,0.7614682057048443,0.7011157260363222,0.8355019823847157,0.8274920643214505,0.7839824902958995,0.8550658547707825,0.9755742001519827,0.9796391351687666,0.7918898066624308,0.9973422455637782,0.7913099420992725,0.7133095630887126,0.9634755510746529,0.8104066233494026
fever,0.7557056460512956,0.0,0.9641725896168108,0.9281188118811882,0.7552130907952084,0.7054562344965263,0.8190524193548387,0.8105405863412981,0.7697651663405088,0.8389699433947222,0.9745290070337504,0.9778612716763005,0.8338589129193256,0.9966390231290894,0.8417873903285044,0.7666237861590829,0.9481532199779376,0.8411404827768276
altered_consciousness,0.9718817479921082,0.9641725896168108,0.0,0.952111766130986,0.9482368653469185,0.9651131432494054,0.9429209302325582,0.9390991240522106,0.9530906610756056,0.9373684210526316,0.9701691896705253,0.972415979708307,0.9636996192726796,0.9890710382513661,0.9572679604302935,0.9634887076747541,0.9606233642636213,0.9697325554966285
diarrhoea,0.9328882902352018,0.9281188118811882,0.952111766130986,0.0,0.9037710532113031,0.9208973409465562,0.9004261045077372,0.8894425034178945,0.9074633752451263,0.8685969603152266,0.9631273196708084,0.9617156739549301,0.922340898976413,0.9949733278621256,0.9106290247545359,0.919892764816647,0.919371496016524,0.9319755600814664
fatigue,0.7614682057048443,0.7552130907952084,0.9482368653469185,0.9037710532113031,0.0,0.6595493801587049,0.7389749487833807,0.7070945161693541,0.6860896615977388,0.7722012601325126,0.9640068922972197,0.9682634730538923,0.7621977472535104,0.9958644052882818,0.752817535471452,0.7047476074310377,0.945631067961165,0.7836668606269133
headache,0.7011157260363222,0.7054562344965263,0.9651131432494054,0.9208973409465562,0.6595493801587049,0.0,0.7761900354060121,0.7682534613717753,0.6950208152550006,0.7924029092265373,0.9709720340327876,0.9760130926500403,0.7305363013628915,0.9972229079239694,0.7462530008434803,0.6312713965293354,0.9559823929571829,0.7503177463720003
joint_pain,0.8355019823847157,0.8190524193548387,0.9429209302325582,0.9004261045077372,0.7389749487833807,0.7761900354060121,0.0,0.7669117647058824,0.5653475300461546,0.7991522002422285,0.9627021674551656,0.9637284474732805,0.8324043232954932,0.9953410584159599,0.8064374775923197,0.792471743615074,0.9446763725662165,0.8477430740442105
loss_of_appetite,0.8274920643214505,0.8105405863412981,0.9390991240522106,0.8894425034178945,0.7070945161693541,0.7682534613717753,0.7669117647058824,0.0,0.7569634288554551,0.7413797458761715,0.9600258996728462,0.9630191803504898,0.8135306907509617,0.9949864597818927,0.7874407444255868,0.7778398270257886,0.9269467043001827,0.8008735236220472
muscle_ache,0.7839824902958995,0.7697651663405088,0.9530906610756056,0.9074633752451263,0.6860896615977388,0.6950208152550006,0.5653475300461546,0.7569634288554551,0.0,0.7943802573229661,0.9666633321662582,0.9689904877248757,0.7934195376848817,0.9958801301563976,0.7789084336139517,0.7308915726258827,0.9497746924856899,0.8108448421362838
nausea,0.8550658547707825,0.8389699433947222,0.9373684210526316,0.8685969603152266,0.7722012601325126,0.7924029092265373,0.7991522002422285,0.7413797458761715,0.7943802573229661,0.0,0.960732046946489,0.9641185017759122,0.8375984767760756,0.9951211012371494,0.8125809435707678,0.8102781900745073,0.8715088314942807,0.856647812033814
