,cough,fever,altered_consciousness,diarrhoea,fatigue,headache,joint_pain,loss_of_appetite,muscle_ache,nausea,nose_bleed,rash,runny_nose,seizures,sneezing,sore_throat,vomiting,loss_of_smell_or_taste
cough,0.0,0.7394357845914643,0.9611280127366446,0.8511919875864015,0.6715226046384285,0.6462708412880234,0.7036562811210698,0.7314174031689059,0.6777756828995087,0.8130546962594729,0.9764470614376181,0.9826927971494018,0.8089484168588803,0.9969842114599965,0.8032575564298471,0.7482568200325733,0.9500351315481302,0.7739438339438339
fever,0.7394357845914643,0.0,0.942707023280512,0.8520199629996128,0.7320631823594393,0.7436146585230428,0.7481901358553341,0.7537489217702873,0.7429733829816577,0.8060702875399361,0.9727800970326075,0.978125890059812,0.8608944829337299,0.9957321559970567,0.8581554977836796,0.8190720956796345,0.9299587510585408,0.8036449633684489
altered_consciousness,0.9611280127366446,0.942707023280512,0.0,0.9356482525366404,0.9413570770647836,0.9554794008051121,0.9465578598601055,0.9350704225352112,0.9525450915482142,0.9262702470769121,0.9620963968179691,0.9640860579366424,0.957998297228266,0.9858007448789572,0.9514745308310992,0.954049382079001,0.9309090909090909,0.9475986850236053
diarrhoea,0.8511919875864015,0.8520199629996128,0.9356482525366404,0.0,0.7964811478469753,0.8252591583033907,0.8172227024928989,0.7789963309741965,0.826037851037851,0.7767008537829566,0.9625473418431758,0.97056585829767,0.8682027864498393,0.9946424058630275,0.8573311206559937,0.8594500040680173,0.8957364855890556,0.8380356321609246
fatigue,0.6715226046384285,0.7320631823594393,0.9413570770647836,0.7964811478469753,0.0,0.5937930873314482,0.5928688626304687,0.5770702904785924,0.5825830389140042,0.7141831296077618,0.9683295458644446,0.9755378774181884,0.798968405626356,0.996215583750777,0.7834334304572754,0.7422606390323382,0.930827255380994,0.7087851141121988
headache,0.6462708412880234,0.7436146585230428,0.9554794008051121,0.8252591583033907,0.5937930873314482,0.0,0.5954752365950163,0.6660521890764153,0.5708182905169311,0.7408540768998545,0.9726733268234057,0.979098952690502,0.7759279828481389,0.996339944719497,0.7667647760719115,0.6998143863306975,0.9435055098464372,0.7321226707508296
joint_pain,0.7036562811210698,0.7481901358553341,0.9465578598601055,0.8172227024928989,0.5928688626304687,0.5954752365950163,0.0,0.6608812352976657,0.47423655788768887,0.7437716943385257,0.9689828345613963,0.9754796559708898,0.8021299921691465,0.9959878164058398,0.7847094602286588,0.7375375826819002,0.9374070052680259,0.745628746007904
loss_of_appetite,0.7314174031689059,0.7537489217702873,0.9350704225352112,0.7789963309741965,0.5770702904785924,0.6660521890764153,0.6608812352976657,0.0,0.6672879021149015,0.66610532155169,0.9647147500824421,0.9742941523922032,0.8215673792132949,0.995926336595478,0.804788791300711,0.778436911487759,0.9136371037145582,0.6789878442073927
muscle_ache,0.6777756828995087,0.7429733829816577,0.9525450915482142,0.826037851037851,0.5825830389140042,0.5708182905169311,0.47423655788768887,0.6672879021149015,0.0,0.7596731948330258,0.9729933382425976,0.9774432209222299,0.7954390124834367,0.9964327973828914,0.7829214258998187,0.7280488961769369,0.9427767196480642,0.7420074251905493
nausea,0.8130546962594729,0.8060702875399361,0.9262702470769121,0.7767008537829566,0.7141831296077618,0.7408540768998545,0.7437716943385257,0.66610532155169,0.7596731948330258,0.0,0.9628864484795767,0.9701793639731504,0.8529184826809585,0.9943446694688575,0.832156329502588,0.8180597579425114,0.8534722222222222,0.7827382636413361
nose_bleed,0.9764470614376181,0.9727800970326075,0.9620963968179691,0.9625473418431758,0.9683295458644446,0.9726733268234057,0.9689828345613963,0.9647147500824421,0.9729933382425976,0.9628864484795767,0.0,0.9645374449339207,0.9651573643918079,0.9928131416837782,0.9631403581840899,0.9726394286314463,0.9637023593466425,0.9696628369752948
rash,0.9826927971494018,0.978125890059812,0.9640860579366424,0.97056585829767,0.9755378774181884,0.979098952690502,0.9754796559708898,0.9742941523922032,0.9774432209222299,0.9701793639731504,0.9645374449339207,0.0,0.9765298396918924,0.9907640638119227,0.9722883968609866,0.9773672912304879,0.9695922598479613,0.9770346494762289
runny_nose,0.8089484168588803,0.8608944829337299,0.957998297228266,0.8682027864498393,0.798968405626356,0.7759279828481389,0.8021299921691465,0.8215673792132949,0.7954390124834367,0.8529184826809585,0.9651573643918079,0.9765298396918924,0.0,0.9954109589041096,0.6397920947661067,0.7807161201473927,0.9565125030347171,0.8259441422339631
seizures,0.9969842114599965,0.9957321559970567,0.9858007448789572,0.9946424058630275,0.996215583750777,0.996339944719497,0.9959878164058398,0.995926336595478,0.9964327973828914,0.9943446694688575,0.9928131416837782,0.9907640638119227,0.9954109589041096,0.0,0.9953734061930783,0.9961567815089403,0.9918598478145461,0.9963071043049351
sneezing,0.8032575564298471,0.8581554977836796,0.9514745308310992,0.8573311206559937,0.7834334304572754,0.7667647760719115,0.7847094602286588,0.804788791300711,0.7829214258998187,0.832156329502588,0.9631403581840899,0.9722883968609866,0.6397920947661067,0.9953734061930783,0.0,0.7791287697462901,0.9527874955868665,0.8137417517037464
sore_throat,0.7482568200325733,0.8190720956796345,0.954049382079001,0.8594500040680173,0.7422606390323382,0.6998143863306975,0.7375375826819002,0.778436911487759,0.7280488961769369,0.8180597579425114,0.9726394286314463,0.9773672912304879,0.7807161201473927,0.9961567815089403,0.7791287697462901,0.0,0.9494280553883203,0.8117637745408487
