,cough,fever,altered_consciousness,diarrhoea,fatigue,headache,joint_pain,loss_of_appetite,muscle_ache,nausea,nose_bleed,rash,runny_nose,seizures,sneezing,sore_throat,vomiting,loss_of_smell_or_taste
cough,0.0,0.7221344991642021,0.9602309256707997,0.8652492381173033,0.6876103740002774,0.6423815104416822,0.7063394161101422,0.7632559563395298,0.6568622579950647,0.8092213726943802,0.9749523406058038,0.9759005077753095,0.775853833893925,0.9963059334259097,0.7737095492575916,0.6956934934354642,0.947755458287739,0.7484479718577116
fever,0.7221344991642021,0.0,0.9467515609751476,0.8664284136451135,0.7228209225984796,0.7158480494191902,0.720836935455619,0.766462602087264,0.7034763199393551,0.8062436014105335,0.9740769010590592,0.9735182127895103,0.8485200709144917,0.9948537780196942,0.8498041294268882,0.7861310904252476,0.9340774198365001,0.7990723202434041
altered_consciousness,0.9602309256707997,0.9467515609751476,0.0,0.9399857954545454,0.9406583083426672,0.9581858513767662,0.9450926720638382,0.9340291128810766,0.95468207059139,0.9304941964163214,0.9627486864631914,0.9616677478327534,0.9596571148665197,0.985225981292071,0.9544810222993272,0.9568536216347726,0.9392760339249804,0.9564421316372748
diarrhoea,0.8652492381173033,0.8664284136451135,0.9399857954545454,0.0,0.8326088231652079,0.8533714059018632,0.8392486637261772,0.8220543174854296,0.8499002476789913,0.80731528263592,0.9624919744009278,0.9632501964677173,0.8731814304861704,0.9933853382601159,0.8630765369269251,0.8622069677488553,0.9016054158607351,0.8661177789135963
fatigue,0.6876103740002774,0.7228209225984796,0.9406583083426672,0.8326088231652079,0.0,0.5863492392091916,0.6078418861363237,0.6650601686522822,0.5767214563208497,0.7294794654070367,0.9695687586042857,0.9686999668248496,0.7614967885467974,0.9952328216561911,0.7477745138555361,0.6894953013569421,0.9344829550309003,0.6994774378019523
headache,0.6423815104416822,0.7158480494191902,0.9581858513767662,0.8533714059018632,0.5863492392091916,0.0,0.6029731781376518,0.7094698862304839,0.507889319045703,0.7539136194413357,0.9747556413659949,0.9750371499700871,0.7282835537155169,0.9961683401813717,0.7272853347663851,0.6321095172572897,0.9487719567605951,0.6747622581459578
joint_pain,0.7063394161101422,0.720836935455619,0.9450926720638382,0.8392486637261772,0.6078418861363237,0.6029731781376518,0.0,0.6971530991811631,0.5021451998057925,0.7501277862249685,0.9699738599607511,0.9687189440993789,0.7796725070133764,0.9949282827482367,0.7654878484837999,0.6978147827163551,0.9367629907995335,0.7372197139639
loss_of_appetite,0.7632559563395298,0.766462602087264,0.9340291128810766,0.8220543174854296,0.6650601686522822,0.7094698862304839,0.6971530991811631,0.0,0.7049749553037131,0.7032423999662689,0.9644864786952135,0.9655443483652387,0.8043761002653774,0.9942252386978029,0.7898467379856993,0.7600088476000885,0.9138569056636534,0.7286032132914435
muscle_ache,0.6568622579950647,0.7034763199393551,0.95468207059139,0.8499002476789913,0.5767214563208497,0.507889319045703,0.5021451998057925,0.7049749553037131,0.0,0.7642772445804745,0.9741178312431157,0.9731875584004297,0.7522366568686345,0.9960183697939053,0.7464226525877172,0.6532605266782482,0.947942310564779,0.6995445534821999
nausea,0.8092213726943802,0.8062436014105335,0.9304941964163214,0.80731528263592,0.7294794654070367,0.7539136194413357,0.7501277862249685,0.7032423999662689,0.7642772445804745,0.0,0.9624293193717277,0.9632877858337981,0.828055209914193,0.9931357530049493,0.8118962344118703,0.792656963932222,0.8588835204462537,0.8032006249605091
nose_bleed,0.9749523406058038,0.9740769010590592,0.9627486864631914,0.9624919744009278,0.9695687586042857,0.9747556413659949,0.9699738599607511,0.9644864786952135,0.9741178312431157,0.9624293193717277,0.0,0.9702977594339622,0.9662218011007399,0.9870393900889454,0.9647331332376354,0.9725933617937772,0.9587582029278142,0.9744673772923222
rash,0.9759005077753095,0.9735182127895103,0.9616677478327534,0.9632501964677173,0.9686999668248496,0.9750371499700871,0.9687189440993789,0.9655443483652387,0.9731875584004297,0.9632877858337981,0.9702977594339622,0.0,0.9726833957503054,0.987356176507776,0.9683806882805984,0.9726327607154391,0.9659727782225781,0.9742749229010014
runny_nose,0.775853833893925,0.8485200709144917,0.9596571148665197,0.8731814304861704,0.7614967885467974,0.7282835537155169,0.7796725070133764,0.8043761002653774,0.7522366568686345,0.828055209914193,0.9662218011007399,0.9726833957503054,0.0,0.9952882195086434,0.5925886226169512,0.7250405972238958,0.9542252172914194,0.7714241204725432
seizures,0.9963059334259097,0.9948537780196942,0.985225981292071,0.9933853382601159,0.9952328216561911,0.9961683401813717,0.9949282827482367,0.9942252386978029,0.9960183697939053,0.9931357530049493,0.9870393900889454,0.987356176507776,0.9952882195086434,0.0,0.9948411223374897,0.9958766780503927,0.9891087061418625,0.9962396448867652
sneezing,0.7737095492575916,0.8498041294268882,0.9544810222993272,0.8630765369269251,0.7477745138555361,0.7272853347663851,0.7654878484837999,0.7898467379856993,0.7464226525877172,0.8118962344118703,0.9647331332376354,0.9683806882805984,0.5925886226169512,0.9948411223374897,0.0,0.7258131479680198,0.9506812353892259,0.7633785037654015
sore_throat,0.6956934934354642,0.7861310904252476,0.9568536216347726,0.8622069677488553,0.6894953013569421,0.6321095172572897,0.6978147827163551,0.7600088476000885,0.6532605266782482,0.792656963932222,0.9725933617937772,0.9726327607154391,0.7250405972238958,0.9958766780503927,0.7258131479680198,0.0,0.949528916583035,0.7630453774365469
vomiting,0.947755458287739,0.9340774198365001,0.9392760339249804,0.9016054158607351,0.9344829550309003,0.9487719567605951,0.9367629907995335,0.9138569056636534,0.947942310564779,0.8588835204462537,0.9587582029278142,0.9659727782225781,0.9542252172914194,0.9891087061418625,0.9506812353892259,0.949528916583035,0.0,0.9492717193401995
loss_of_smell_or_taste,0.7484479718577116,0.7990723202434041,0.9564421316372748,0.8661177789135963,0.6994774378019523,0.6747622581459578,0.7372197139639,0.7286032132914435,0.6995445534821999,0.8032006249605091,0.9744673772923222,0.9742749229010014,0.7714241204725432,0.9962396448867652,0.7633785037654015,0.7630453774365469,0.9492717193401995,0.0
