,cough,fever,altered_consciousness,diarrhoea,fatigue,headache,joint_pain,loss_of_appetite,muscle_ache,nausea,nose_bleed,rash,runny_nose,seizures,sneezing,sore_throat,vomiting,loss_of_smell_or_taste
cough,0.0,0.7170068675509705,0.9583241236861962,0.8612532407851959,0.6815889765284132,0.6437115092648072,0.690883903692896,0.7582285004092273,0.658696727079094,0.8092731556074796,0.9767615902725807,0.9766452228515144,0.797443667676798,0.9963501071420161,0.7913193694666378,0.7192521196698607,0.948821170322659,0.7551443134622645
fever,0.7170068675509705,0.0,0.9461930681353672,0.8620967021181517,0.7197364725420997,0.7146846568778753,0.7152609827031992,0.763117726335227,0.7042559420829896,0.8074548290653841,0.9750859387788509,0.9735773464122021,0.8570509648688768,0.9953349484477999,0.857859021491158,0.7953263394338514,0.936320276571453,0.7948514202873936
altered_consciousness,0.9583241236861962,0.9461930681353672,0.0,0.9363164692747215,0.9392022164255278,0.9560745697570627,0.9453182194833509,0.9315408505123126,0.9532429889908723,0.9279649669990391,0.9627049180327869,0.9618055555555556,0.9581559482098231,0.9861934856587263,0.9527419290261447,0.9559417869950477,0.9382346980137819,0.9511926412982652
diarrhoea,0.8612532407851959,0.8620967021181517,0.9363164692747215,0.0,0.8249562023998885,0.8464546670783164,0.8340793489318413,0.8138126543178515,0.8452300184490865,0.8030718191312896,0.9637539549599851,0.9618772396254768,0.8712993668977992,0.9942358740993553,0.8643439428727908,0.862381877233928,0.9045680195087964,0.8571712872954396
fatigue,0.6815889765284132,0.7197364725420997,0.9392022164255278,0.8249562023998885,0.0,0.578599824809649,0.5846181646488258,0.6459558898538503,0.5661036117826498,0.7273570346458254,0.971762170221041,0.969163102643857,0.7785725041409426,0.9954601529731063,0.765072562579137,0.7021419792824954,0.9378497602216048,0.6946685749059027
headache,0.6437115092648072,0.7146846568778753,0.9560745697570627,0.8464546670783164,0.578599824809649,0.0,0.5685932557272062,0.699780514886255,0.5098471640439262,0.751422140812084,0.975752632359484,0.975009114523994,0.7527595266069295,0.9966422729229445,0.7484642658366144,0.6533869820162418,0.950110745421484,0.6871868983253533
joint_pain,0.690883903692896,0.7152609827031992,0.9453182194833509,0.8340793489318413,0.5846181646488258,0.5685932557272062,0.0,0.6848726461483627,0.4672183393285704,0.7489343948823141,0.9725034775013748,0.970267103083202,0.787046606317939,0.9957874856298242,0.772564294374081,0.6976989841728138,0.9438365750091445,0.7207116722863907
loss_of_appetite,0.7582285004092273,0.763117726335227,0.9315408505123126,0.8138126543178515,0.6459558898538503,0.699780514886255,0.6848726461483627,0.0,0.6974086133395992,0.6928244450629073,0.9669914224800437,0.965926639734134,0.8180737403600983,0.994780739906872,0.8015513633688616,0.7688061351388698,0.9162906658558833,0.7092894000109787
muscle_ache,0.658696727079094,0.7042559420829896,0.9532429889908723,0.8452300184490865,0.5661036117826498,0.5098471640439262,0.4672183393285704,0.6974086133395992,0.0,0.7643085755956963,0.9759011564894743,0.9739726725808097,0.7708646120896092,0.9963298026464055,0.7654009229802227,0.6742596810933941,0.9511314213677907,0.7034655932153709
nausea,0.8092731556074796,0.8074548290653841,0.9279649669990391,0.8030718191312896,0.7273570346458254,0.751422140812084,0.7489343948823141,0.6928244450629073,0.7643085755956963,0.0,0.9638538614694789,0.9634305405710053,0.8374031794202234,0.9936990489130435,0.823084532956111,0.8000725059099869,0.8657325379151156,0.7945833601165606
nose_bleed,0.9767615902725807,0.9750859387788509,0.9627049180327869,0.9637539549599851,0.971762170221041,0.975752632359484,0.9725034775013748,0.9669914224800437,0.9759011564894743,0.9638538614694789,0.0,0.966298193583176,0.9691859553790689,0.9879460745440127,0.9667925366503776,0.9740522439340709,0.9624470761489845,0.974627552284228
rash,0.9766452228515144,0.9735773464122021,0.9618055555555556,0.9618772396254768,0.969163102643857,0.975009114523994,0.970267103083202,0.965926639734134,0.9739726725808097,0.9634305405710053,0.966298193583176,0.0,0.9726833313895477,0.9886005699715015,0.9698614286894955,0.9727756477734748,0.9667982770997846,0.9737854822765146
runny_nose,0.797443667676798,0.8570509648688768,0.9581559482098231,0.8712993668977992,0.7785725041409426,0.7527595266069295,0.787046606317939,0.8180737403600983,0.7708646120896092,0.8374031794202234,0.9691859553790689,0.9726833313895477,0.0,0.9949718777529308,0.6107952325127003,0.7473852652216848,0.9575172651508623,0.7922609067297892
seizures,0.9963501071420161,0.9953349484477999,0.9861934856587263,0.9942358740993553,0.9954601529731063,0.9966422729229445,0.9957874856298242,0.994780739906872,0.9963298026464055,0.9936990489130435,0.9879460745440127,0.9886005699715015,0.9949718777529308,0.0,0.9950665724218514,0.9962524909038635,0.9892687796356376,0.9961886870839843
sneezing,0.7913193694666378,0.857859021491158,0.9527419290261447,0.8643439428727908,0.765072562579137,0.7484642658366144,0.772564294374081,0.8015513633688616,0.7654009229802227,0.823084532956111,0.9667925366503776,0.9698614286894955,0.6107952325127003,0.9950665724218514,0.0,0.7481568575252716,0.95486771797211,0.7823593367762979
