,cough,fever,altered_consciousness,diarrhoea,fatigue,headache,joint_pain,loss_of_appetite,muscle_ache,nausea,nose_bleed,rash,runny_nose,seizures,sneezing,sore_throat,vomiting,loss_of_smell_or_taste
cough,0.0,0.6738547913742503,0.9257277734067664,0.8231225296442688,0.6673831881434551,0.7034815337567631,0.7523388773388774,0.7281686626746507,0.7273285819611698,0.8020430701270017,0.9693693693693693,0.9767365661861075,0.8455544733546682,0.9916624979156244,0.8497334678000288,0.803639846743295,0.9080779944289693,0.7627663852030558
fever,0.6738547913742503,0.0,0.8964367576578454,0.8076384022424667,0.6920229738353542,0.7264188917214545,0.7410700358758384,0.7191011235955056,0.7256713831937627,0.7801672640382318,0.9647749510763209,0.9718709114696904,0.8805426869622767,0.9894831058402327,0.8810473383041443,0.8252158331975892,0.8774888256806176,0.7758346581875993
altered_consciousness,0.9257277734067664,0.8964367576578454,0.0,0.8858321870701513,0.8889258397073495,0.91703216374269,0.8963743263106321,0.8785745710514739,0.9062175088375962,0.8728360088133459,0.9406028368794326,0.9545040946314831,0.9258140315542128,0.962882096069869,0.9247672253258845,0.9206631142687981,0.8900849858356941,0.90663845543507
diarrhoea,0.8231225296442688,0.8076384022424667,0.8858321870701513,0.0,0.7574700439860458,0.7985134916787849,0.7890074491644856,0.7336144116519739,0.795159281010856,0.7386025768087215,0.9478802022559315,0.9572549019607843,0.8658800866843246,0.9876543209876543,0.8608808290155441,0.853202846975089,0.8308055274688237,0.8087800759814268
fatigue,0.6673831881434551,0.6920229738353542,0.8889258397073495,0.7574700439860458,0.0,0.6096625766871165,0.6375162080391874,0.5556194308709399,0.6079607415485279,0.7088818278105613,0.9586650855497205,0.9664577333559207,0.8164924506387921,0.9900752908966461,0.8167547169811321,0.7710120068610634,0.8806284418529317,0.7101078932424759
headache,0.7034815337567631,0.7264188917214545,0.91703216374269,0.7985134916787849,0.6096625766871165,0.0,0.6263024944742659,0.6661882893226176,0.6026304122949608,0.7196246295686533,0.9610714973983426,0.9673493044822257,0.786546349466776,0.9903865018638415,0.7861182519280205,0.7275677429823139,0.8907911335375743,0.7359635811836115
joint_pain,0.7523388773388774,0.7410700358758384,0.8963743263106321,0.7890074491644856,0.6375162080391874,0.6263024944742659,0.0,0.6671745386829185,0.4689405487804878,0.7242071457246085,0.9566360052562418,0.9627279936558287,0.8073852295409182,0.9880467264330345,0.8054852320675105,0.759466769706337,0.8808510638297873,0.7429039301310044
loss_of_appetite,0.7281686626746507,0.7191011235955056,0.8785745710514739,0.7336144116519739,0.5556194308709399,0.6661882893226176,0.6671745386829185,0.0,0.6514535792435135,0.6454191033138401,0.9491017964071856,0.9606534744592728,0.8206141138444963,0.9889955513931163,0.8271141946371648,0.7763433356594557,0.8449696444058976,0.6902932960893855
muscle_ache,0.7273285819611698,0.7256713831937627,0.9062175088375962,0.795159281010856,0.6079607415485279,0.6026304122949608,0.4689405487804878,0.6514535792435135,0.0,0.7351476342938456,0.9558011049723757,0.9682469680264608,0.8016381766381766,0.9912181941004279,0.8016806722689076,0.7567567567567568,0.8953511772992554,0.7371889932443566
nausea,0.8020430701270017,0.7801672640382318,0.8728360088133459,0.7386025768087215,0.7088818278105613,0.7196246295686533,0.7242071457246085,0.6454191033138401,0.7351476342938456,0.0,0.947113722779122,0.9572471324296142,0.8449576949462612,0.9851449275362318,0.8370152184585175,0.8042201435718948,0.7532722513089005,0.7755728314238952
nose_bleed,0.9693693693693693,0.9647749510763209,0.9406028368794326,0.9478802022559315,0.9586650855497205,0.9610714973983426,0.9566360052562418,0.9491017964071856,0.9558011049723757,0.947113722779122,0.0,0.9540034071550255,0.9466403162055336,0.9778325123152709,0.9509366636931311,0.9591836734693877,0.9575402635431918,0.9586226851851852
rash,0.9767365661861075,0.9718709114696904,0.9545040946314831,0.9572549019607843,0.9664577333559207,0.9673493044822257,0.9627279936558287,0.9606534744592728,0.9682469680264608,0.9572471324296142,0.9540034071550255,0.0,0.9680851063829787,0.989041095890411,0.9645262685226762,0.9659244264507423,0.9576399394856279,0.967451322290032
