,cough,fever,altered_consciousness,diarrhoea,fatigue,headache,joint_pain,loss_of_appetite,muscle_ache,nausea,nose_bleed,rash,runny_nose,seizures,sneezing,sore_throat,vomiting,loss_of_smell_or_taste
cough,0.0,0.7744413407821229,0.9022026431718062,0.8694158075601375,0.7741522712731925,0.8771929824561403,0.8586387434554974,0.7910764872521246,0.8544358311800172,0.8977973568281938,0.98659793814433,0.9876923076923076,0.8884723523898782,0.9948506694129763,0.9309664694280079,0.8963831867057673,0.9407831900668577,0.9094269870609981
fever,0.7744413407821229,0.0,0.8796296296296297,0.8603736479842674,0.7725052337752966,0.8829113924050633,0.8478478478478478,0.7993803253292022,0.8488714425907753,0.877948717948718,0.9902200488997555,0.9890377588306942,0.9006410256410257,0.9888888888888889,0.9453924914675768,0.9211986681465039,0.9230769230769231,0.8964401294498382
altered_consciousness,0.9022026431718062,0.8796296296296297,0.0,0.867595818815331,0.811787072243346,0.9065606361829026,0.8617021276595744,0.8355704697986577,0.8802698145025295,0.8878326996197718,0.9807073954983923,0.9841772151898734,0.9256198347107438,0.976897689768977,0.9336734693877551,0.9477272727272728,0.9477434679334917,0.9358178053830227
diarrhoea,0.8694158075601375,0.8603736479842674,0.867595818815331,0.0,0.7743732590529248,0.8602941176470589,0.8053691275167785,0.7544843049327354,0.8006535947712419,0.7825278810408922,0.9652406417112299,0.9683377308707124,0.8408644400785854,0.9866666666666667,0.9082774049217002,0.934,0.86,0.8790786948176583
fatigue,0.7741522712731925,0.7725052337752966,0.811787072243346,0.7743732590529248,0.0,0.8269230769230769,0.7360308285163777,0.5512277730736664,0.7319391634980988,0.8126773888363292,0.9772020725388602,0.977296181630547,0.8590604026845637,0.9865563598759048,0.9098196392785571,0.9063706563706564,0.9098922624877571,0.8538238141335914
headache,0.8771929824561403,0.8829113924050633,0.9065606361829026,0.8602941176470589,0.8269230769230769,0.0,0.7484662576687117,0.8458904109589042,0.7592954990215264,0.8315789473684211,0.9638989169675091,0.9644128113879004,0.8470588235294118,0.9781021897810219,0.8850574712643678,0.8868894601542416,0.9272727272727272,0.8611764705882353
joint_pain,0.8586387434554974,0.8478478478478478,0.8617021276595744,0.8053691275167785,0.7360308285163777,0.7484662576687117,0.0,0.7717149220489977,0.524390243902439,0.8040665434380776,0.9784366576819407,0.967654986522911,0.8289738430583501,0.9863760217983651,0.8811188811188811,0.8782051282051282,0.9045553145336226,0.8410462776659959
loss_of_appetite,0.7910764872521246,0.7993803253292022,0.8355704697986577,0.7544843049327354,0.5512277730736664,0.8458904109589042,0.7717149220489977,0.0,0.7623762376237624,0.7532777115613826,0.9749670619235836,0.973753280839895,0.8445229681978799,0.9881889763779528,0.9039900249376559,0.901307966706302,0.8894348894348895,0.8351254480286738
muscle_ache,0.8544358311800172,0.8488714425907753,0.8802698145025295,0.8006535947712419,0.7319391634980988,0.7592954990215264,0.524390243902439,0.7623762376237624,0.0,0.7967625899280576,0.9717948717948718,0.9694656488549618,0.8625235404896422,0.987146529562982,0.8991228070175439,0.8882113821138211,0.9020833333333333,0.8674242424242424
nausea,0.8977973568281938,0.877948717948718,0.8878326996197718,0.7825278810408922,0.8126773888363292,0.8315789473684211,0.8040665434380776,0.7532777115613826,0.7967625899280576,0.0,0.9745222929936306,0.98125,0.8562091503267973,0.9903846153846154,0.9236641221374046,0.9065420560747663,0.7344632768361582,0.8910256410256411
