,cough,fever,altered_consciousness,diarrhoea,fatigue,headache,joint_pain,loss_of_appetite,muscle_ache,nausea,nose_bleed,rash,runny_nose,seizures,sneezing,sore_throat,vomiting,loss_of_smell_or_taste
cough,0.0,0.7144199154532644,0.9797979797979798,0.8595464520848574,0.8201634877384196,0.9047287899860917,0.9573070607553367,0.817047817047817,0.9247822644497229,0.9370629370629371,0.9856418918918919,0.9432,0.7490470139771284,0.9880952380952381,0.782608695652174,0.8531976744186046,0.9006024096385542,0.9454545454545454
fever,0.7144199154532644,0.0,0.9725856697819315,0.8469093009820913,0.7896205357142857,0.8683914510686164,0.9488916256157636,0.7845804988662132,0.9167169583584792,0.9204545454545454,0.9857585139318885,0.9364791288566243,0.793984962406015,0.9875544492843809,0.8261333333333334,0.8615819209039548,0.8795038393384524,0.9420549581839904
altered_consciousness,0.9797979797979798,0.9725856697819315,0.0,0.9579646017699115,0.9337748344370861,0.9725738396624473,0.96,0.9472789115646258,0.937007874015748,0.935361216730038,0.9819819819819819,0.9598214285714286,0.968384074941452,0.9591836734693877,0.9583975346687211,0.961864406779661,0.9431818181818182,0.9531914893617022
diarrhoea,0.8595464520848574,0.8469093009820913,0.9579646017699115,0.0,0.8160095579450418,0.9416243654822335,0.9398797595190381,0.8044554455445545,0.9306759098786829,0.9076655052264808,0.9569160997732427,0.8867562380038387,0.8447789275634995,0.9795454545454545,0.8187066974595842,0.8810160427807486,0.819376026272578,0.9485815602836879
fatigue,0.8201634877384196,0.7896205357142857,0.9337748344370861,0.8160095579450418,0.0,0.8595696489241224,0.9149922720247295,0.6786542923433875,0.861671469740634,0.8522238163558106,0.9622950819672131,0.9007299270072993,0.8137171888230313,0.9769736842105263,0.7720739219712526,0.841743119266055,0.8339869281045752,0.9025787965616046
headache,0.9047287899860917,0.8683914510686164,0.9725738396624473,0.9416243654822335,0.8595696489241224,0.0,0.8669438669438669,0.8554778554778555,0.7965779467680608,0.8538324420677362,0.9741379310344828,0.9634782608695652,0.9106830122591943,0.9935064935064936,0.8875802997858673,0.8266850068775791,0.9301310043668122,0.8763837638376384
joint_pain,0.9573070607553367,0.9488916256157636,0.96,0.9398797595190381,0.9149922720247295,0.8669438669438669,0.0,0.9027552674230146,0.6276150627615062,0.8695652173913043,0.9821428571428571,0.9680851063829787,0.9555061179087876,0.9937106918238994,0.9469153515064562,0.8995983935742972,0.9486552567237164,0.8864468864468864
loss_of_appetite,0.817047817047817,0.7845804988662132,0.9472789115646258,0.8044554455445545,0.6786542923433875,0.8554778554778555,0.9027552674230146,0.0,0.8782991202346041,0.8310708898944194,0.962457337883959,0.9036144578313253,0.7961504811898513,0.9794871794871794,0.7634635691657867,0.8146811070998796,0.8057851239669421,0.8823529411764706
muscle_ache,0.9247822644497229,0.9167169583584792,0.937007874015748,0.9306759098786829,0.861671469740634,0.7965779467680608,0.6276150627615062,0.8782991202346041,0.0,0.8818897637795275,0.9762845849802372,0.9472222222222222,0.9357512953367876,0.991869918699187,0.9155672823218998,0.8663101604278075,0.931958762886598,0.8831908831908832
nausea,0.9370629370629371,0.9204545454545454,0.935361216730038,0.9076655052264808,0.8522238163558106,0.8538324420677362,0.8695652173913043,0.8310708898944194,0.8818897637795275,0.0,0.94921875,0.9571045576407506,0.9209157127991675,0.984251968503937,0.9052631578947369,0.8646748681898067,0.7945205479452054,0.8802228412256268
