,cough,fever,altered_consciousness,diarrhoea,fatigue,headache,joint_pain,loss_of_appetite,muscle_ache,nausea,nose_bleed,rash,runny_nose,seizures,sneezing,sore_throat,vomiting,loss_of_smell_or_taste
cough,0.0,0.6698418570239526,0.9481490413601833,0.8425633772168426,0.6619718309859155,0.6508667194130763,0.6855913978494623,0.732947538184233,0.6599212172704101,0.7889381422526698,0.9669260700389105,0.9731412525943108,0.7914121615461756,0.9933143493871487,0.7859440030268634,0.7266903914590748,0.9219950360477485,0.7307221542227662
fever,0.6698418570239526,0.0,0.9358877658772062,0.8418130165289256,0.6909574468085107,0.6928784517708254,0.6952645705521472,0.7260736865053412,0.6847005535983895,0.7802521503475904,0.9649787750151607,0.9697432762836186,0.8490266189908622,0.9926734216679657,0.8483910891089109,0.7822192255827394,0.9036339561571282,0.7645192307692308
altered_consciousness,0.9481490413601833,0.9358877658772062,0.0,0.9122287968441815,0.9322232645403377,0.9503077064388721,0.9344679710533369,0.9173702173522543,0.9431554524361949,0.9098513011152416,0.9438914027149321,0.943359375,0.9557865069579004,0.9651612903225807,0.9522359657469077,0.9477094635322484,0.8883374689826302,0.9399882040695959
diarrhoea,0.8425633772168426,0.8418130165289256,0.9122287968441815,0.0,0.8104695089044792,0.8391334609361406,0.8219701492537314,0.7968489622784427,0.832208198806379,0.7791943828529194,0.9488403819918144,0.9575652173913044,0.8781290230296095,0.9858156028368794,0.8740707024730693,0.8549736198687428,0.8660140715815234,0.8464267612772428
fatigue,0.6619718309859155,0.6909574468085107,0.9322232645403377,0.8104695089044792,0.0,0.554380664652568,0.5664470071389347,0.6134826925017661,0.5409741648839889,0.7018315018315018,0.9621274108708358,0.967476811083715,0.7559284932506385,0.9905145838273655,0.7506616257088847,0.6948219202415845,0.9110907424381302,0.6792235419251905
headache,0.6508667194130763,0.6928784517708254,0.9503077064388721,0.8391334609361406,0.554380664652568,0.0,0.5680732484076433,0.6664729325805381,0.5119091786005787,0.7339007823918837,0.9684103886535274,0.9746333364080805,0.7178086593300667,0.9933110367892977,0.7184562097971301,0.6462211614956245,0.9289983698605325,0.6784069981583793
joint_pain,0.6855913978494623,0.6952645705521472,0.9344679710533369,0.8219701492537314,0.5664470071389347,0.5680732484076433,0.0,0.6494955999141446,0.45050939340125246,0.7225755166931638,0.9609900457358085,0.9677027027027028,0.7655724737986949,0.9921939194741167,0.7522755482002482,0.6886198547215496,0.9190833764888658,0.7034521788341822
loss_of_appetite,0.732947538184233,0.7260736865053412,0.9173702173522543,0.7968489622784427,0.6134826925017661,0.6664729325805381,0.6494955999141446,0.0,0.6616129326879167,0.6536240254114929,0.952122854561879,0.9620414093715947,0.800022724690376,0.9875186289120715,0.7785808938682086,0.7509677419354839,0.8783170391061452,0.6890663118208028
muscle_ache,0.6599212172704101,0.6847005535983895,0.9431554524361949,0.832208198806379,0.5409741648839889,0.5119091786005787,0.45050939340125246,0.6616129326879167,0.0,0.7380140231191965,0.9670955494621388,0.9719398559932232,0.7393902650268491,0.9923052260339853,0.7347358997314235,0.6676340047797883,0.927645121449156,0.6924603174603174
nausea,0.7889381422526698,0.7802521503475904,0.9098513011152416,0.7791943828529194,0.7018315018315018,0.7339007823918837,0.7225755166931638,0.6536240254114929,0.7380140231191965,0.0,0.9471822683329404,0.9615931721194879,0.8330381988363268,0.9874042973573722,0.8201554543017958,0.7856130403968816,0.8162790697674419,0.7760270774976658
nose_bleed,0.9669260700389105,0.9649787750151607,0.9438914027149321,0.9488403819918144,0.9621274108708358,0.9684103886535274,0.9609900457358085,0.952122854561879,0.9670955494621388,0.9471822683329404,0.0,0.9560439560439561,0.9615664845173042,0.9676840215439856,0.9600078802206462,0.9664983937586049,0.9461279461279462,0.963216679076694
rash,0.9731412525943108,0.9697432762836186,0.943359375,0.9575652173913044,0.967476811083715,0.9746333364080805,0.9677027027027028,0.9620414093715947,0.9719398559932232,0.9615931721194879,0.9560439560439561,0.0,0.9751824817518249,0.987603305785124,0.9659565996416484,0.9744811683320522,0.9621318373071529,0.9714328447502244
runny_nose,0.7914121615461756,0.8490266189908622,0.9557865069579004,0.8781290230296095,0.7559284932506385,0.7178086593300667,0.7655724737986949,0.800022724690376,0.7393902650268491,0.8330381988363268,0.9615664845173042,0.9751824817518249,0.0,0.9924471299093656,0.5593341942889941,0.723170731707317,0.9489948496427978,0.7742576327896278
seizures,0.9933143493871487,0.9926734216679657,0.9651612903225807,0.9858156028368794,0.9905145838273655,0.9933110367892977,0.9921939194741167,0.9875186289120715,0.9923052260339853,0.9874042973573722,0.9676840215439856,0.987603305785124,0.9924471299093656,0.0,0.9917931883463275,0.9927501970055161,0.9778534923339012,0.9920550038197097
sneezing,0.7859440030268634,0.8483910891089109,0.9522359657469077,0.8740707024730693,0.7506616257088847,0.7184562097971301,0.7522755482002482,0.7785808938682086,0.7347358997314235,0.8201554543017958,0.9600078802206462,0.9659565996416484,0.5593341942889941,0.9917931883463275,0.0,0.721332257692751,0.949653086639388,0.7645129550672352
sore_throat,0.7266903914590748,0.7822192255827394,0.9477094635322484,0.8549736198687428,0.6948219202415845,0.6462211614956245,0.6886198547215496,0.7509677419354839,0.6676340047797883,0.7856130403968816,0.9664983937586049,0.9744811683320522,0.723170731707317,0.9927501970055161,0.721332257692751,0.0,0.9423986244447629,0.7633794638536727
vomiting,0.9219950360477485,0.9036339561571282,0.8883374689826302,0.8660140715815234,0.9110907424381302,0.9289983698605325,0.9190833764888658,0.8783170391061452,0.927645121449156,0.8162790697674419,0.9461279461279462,0.9621318373071529,0.9489948496427978,0.9778534923339012,0.949653086639388,0.9423986244447629,0.0,0.9291460832745236
loss_of_smell_or_taste,0.7307221542227662,0.7645192307692308,0.9399882040695959,0.8464267612772428,0.6792235419251905,0.6784069981583793,0.7034521788341822,0.6890663118208028,0.6924603174603174,0.7760270774976658,0.963216679076694,0.9714328447502244,0.7742576327896278,0.9920550038197097,0.7645129550672352,0.7633794638536727,0.9291460832745236,0.0
