,cough,fever,altered_consciousness,diarrhoea,fatigue,headache,joint_pain,loss_of_appetite,muscle_ache,nausea,nose_bleed,rash,runny_nose,seizures,sneezing,sore_throat,vomiting,loss_of_smell_or_taste
cough,0.0,0.7364497279871046,0.9081094652272157,0.8539299242424242,0.7249160760910108,0.8475686570924666,0.8387645914396887,0.7640609137055837,0.827463112803427,0.8763742975812363,0.982051282051282,0.9873925501432664,0.8756141711921386,0.9933793897524468,0.910588870880605,0.8779330345373055,0.927061310782241,0.8633540372670807
fever,0.7364497279871046,0.0,0.8702474351237176,0.8510984540276648,0.7399919126566923,0.8518947063928262,0.8410227904391329,0.7658712291760468,0.8226641242168347,0.8591830905455584,0.9814687714481812,0.9861543786777431,0.8971714790807307,0.9926854754440961,0.9189530116682435,0.8976449275362319,0.9128382630585273,0.8752598752598753
altered_consciousness,0.9081094652272157,0.8702474351237176,0.0,0.8777885548011639,0.8294405214557306,0.8832515002727769,0.8663640948058497,0.83736120182887,0.8609397247271001,0.8806050783360346,0.9755142017629774,0.9848790322580645,0.9141323792486583,0.9789473684210527,0.9311568488289567,0.922069825436409,0.9188998589562765,0.9087185488589818
diarrhoea,0.8539299242424242,0.8510984540276648,0.8777885548011639,0.0,0.7778060575209977,0.8294144767173813,0.8255465066438062,0.7486102532427424,0.8147540983606557,0.775549188156638,0.9698593436034829,0.9725839616175462,0.8589047853971387,0.986130374479889,0.8887652947719689,0.8748733535967579,0.8402061855670103,0.8524829600778968
fatigue,0.7249160760910108,0.7399919126566923,0.8294405214557306,0.7778060575209977,0.0,0.7999470759460174,0.7464266807834833,0.5489443378119002,0.7150368033648791,0.7888446215139442,0.9720767888307156,0.982532751091703,0.8493991989319092,0.9888888888888889,0.8877749930381509,0.8679194630872483,0.8919812620556627,0.8351618945678352
headache,0.8475686570924666,0.8518947063928262,0.8832515002727769,0.8294144767173813,0.7999470759460174,0.0,0.749747219413549,0.8010769718086791,0.745819397993311,0.7904160084254871,0.9616013071895425,0.974188176519567,0.8401360544217688,0.9898562975486053,0.852882703777336,0.8285371702637889,0.8788265306122449,0.8330541596873255
joint_pain,0.8387645914396887,0.8410227904391329,0.8663640948058497,0.8255465066438062,0.7464266807834833,0.749747219413549,0.0,0.7437756066813741,0.5462962962962963,0.8053562888570062,0.9655657062543921,0.9764285714285714,0.8435409161091096,0.9862018881626725,0.8688524590163934,0.8445040214477212,0.8869318181818182,0.8239219712525667
loss_of_appetite,0.7640609137055837,0.7658712291760468,0.83736120182887,0.7486102532427424,0.5489443378119002,0.8010769718086791,0.7437756066813741,0.0,0.7208655332302937,0.7358991373589914,0.9658246656760773,0.9791744142804016,0.8376877857609406,0.9872849663425579,0.8806073153899241,0.8500829187396352,0.8681660899653979,0.8037848605577689
muscle_ache,0.827463112803427,0.8226641242168347,0.8609397247271001,0.8147540983606557,0.7150368033648791,0.745819397993311,0.5462962962962963,0.7208655332302937,0.0,0.7905066179826563,0.9636247606892151,0.9793947198969736,0.8365664403491756,0.9882352941176471,0.8643051771117166,0.8401206636500754,0.8824775013234516,0.8203766296475132
nausea,0.8763742975812363,0.8591830905455584,0.8806050783360346,0.775549188156638,0.7888446215139442,0.7904160084254871,0.8053562888570062,0.7358991373589914,0.7905066179826563,0.0,0.9640287769784173,0.9730392156862745,0.8583241455347299,0.9875518672199171,0.8893105629348513,0.8632969557725445,0.7399293286219081,0.843630399125205
nose_bleed,0.982051282051282,0.9814687714481812,0.9755142017629774,0.9698593436034829,0.9720767888307156,0.9616013071895425,0.9655657062543921,0.9658246656760773,0.9636247606892151,0.9640287769784173,0.0,0.9778761061946902,0.949748743718593,0.9895833333333334,0.9496402877697842,0.9596069868995634,0.9686648501362398,0.9598853868194842
rash,0.9873925501432664,0.9861543786777431,0.9848790322580645,0.9725839616175462,0.982532751091703,0.974188176519567,0.9764285714285714,0.9791744142804016,0.9793947198969736,0.9730392156862745,0.9778761061946902,0.0,0.9755600814663951,0.9869281045751634,0.977810650887574,0.9776286353467561,0.96987087517934,0.9726027397260274
runny_nose,0.8756141711921386,0.8971714790807307,0.9141323792486583,0.8589047853971387,0.8493991989319092,0.8401360544217688,0.8435409161091096,0.8376877857609406,0.8365664403491756,0.8583241455347299,0.949748743718593,0.9755600814663951,0.0,0.9853403141361257,0.7191489361702128,0.8541114058355438,0.9057142857142857,0.882494004796163
seizures,0.9933793897524468,0.9926854754440961,0.9789473684210527,0.986130374479889,0.9888888888888889,0.9898562975486053,0.9862018881626725,0.9872849663425579,0.9882352941176471,0.9875518672199171,0.9895833333333334,0.9869281045751634,0.9853403141361257,0.0,0.984472049689441,0.9872979214780601,0.9896142433234422,0.9900299102691924
sneezing,0.910588870880605,0.9189530116682435,0.9311568488289567,0.8887652947719689,0.8877749930381509,0.852882703777336,0.8688524590163934,0.8806073153899241,0.8643051771117166,0.8893105629348513,0.9496402877697842,0.977810650887574,0.7191489361702128,0.984472049689441,0.0,0.8586429725363489,0.9220549158547388,0.8880114860014358
sore_throat,0.8779330345373055,0.8976449275362319,0.922069825436409,0.8748733535967579,0.8679194630872483,0.8285371702637889,0.8445040214477212,0.8500829187396352,0.8401206636500754,0.8632969557725445,0.9596069868995634,0.9776286353467561,0.8541114058355438,0.9872979214780601,0.8586429725363489,0.0,0.9082638362395754,0.8691767708998086
vomiting,0.927061310782241,0.9128382630585273,0.9188998589562765,0.8402061855670103,0.8919812620556627,0.8788265306122449,0.8869318181818182,0.8681660899653979,0.8824775013234516,0.7399293286219081,0.9686648501362398,0.96987087517934,0.9057142857142857,0.9896142433234422,0.9220549158547388,0.9082638362395754,0.0,0.8979020979020979
loss_of_smell_or_taste,0.8633540372670807,0.8752598752598753,0.9087185488589818,0.8524829600778968,0.8351618945678352,0.8330541596873255,0.8239219712525667,0.8037848605577689,0.8203766296475132,0.843630399125205,0.9598853868194842,0.9726027397260274,0.882494004796163,0.9900299102691924,0.8880114860014358,0.8691767708998086,0.8979020979020979,0.0
