,cough,fever,altered_consciousness,diarrhoea,fatigue,headache,joint_pain,loss_of_appetite,muscle_ache,nausea,nose_bleed,rash,runny_nose,seizures,sneezing,sore_throat,vomiting,loss_of_smell_or_taste
cough,0.0,0.6945220193340494,0.9679691653375864,0.8803481672183401,0.6697905709094386,0.6228635026631688,0.7328098471986417,0.7401583342370676,0.6621919823464509,0.7923891015537041,0.9723771580345285,0.9748770437325535,0.7395794217048441,0.9956633690201925,0.7341746794871795,0.6553783002145722,0.9306649451258877,0.7381479431839144
fever,0.6945220193340494,0.0,0.9545272435897436,0.8660698915475985,0.7133152173913043,0.7096577017114915,0.7287241239345149,0.740663612383729,0.701849248404888,0.7794688152790212,0.96779324055666,0.9703009766792904,0.8236566115255703,0.9931705298013245,0.8243243243243243,0.7644976574700677,0.9070121951219512,0.7896739130434782
altered_consciousness,0.9679691653375864,0.9545272435897436,0.0,0.9437770302739068,0.9500225801595664,0.9674982606102773,0.9452285654097324,0.9443066516347238,0.9604095563139932,0.9339145106861643,0.9530638852672751,0.9570469798657718,0.9688641779189833,0.9872340425531915,0.9657236126224157,0.9679823350814243,0.9334916864608076,0.962313490232272
diarrhoea,0.8803481672183401,0.8660698915475985,0.9437770302739068,0.0,0.8516173434273916,0.8717850287907869,0.8560918715234165,0.8329475308641975,0.8667844077204491,0.8099192618223761,0.957252641690682,0.9592430858806404,0.8898149456137873,0.9929000546149646,0.8720689105120434,0.8721152620170853,0.871571072319202,0.8865102236860162
fatigue,0.6697905709094386,0.7133152173913043,0.9500225801595664,0.8516173434273916,0.0,0.5714162274259051,0.639170225747407,0.641701166729394,0.5815895268529018,0.7132867132867133,0.9659175472540557,0.9656306037059175,0.716636197440585,0.9948383178988918,0.7058438012015292,0.6590215572398859,0.912469153723327,0.708316633266533
headache,0.6228635026631688,0.7096577017114915,0.9674982606102773,0.8717850287907869,0.5714162274259051,0.0,0.662534435261708,0.6976403877812328,0.5458933107535986,0.7461018222806688,0.9717149662564509,0.9733783649548028,0.6575491426181514,0.9958971279895927,0.6637772524297347,0.582459643867532,0.9306726809178271,0.6797311523200259
joint_pain,0.7328098471986417,0.7287241239345149,0.9452285654097324,0.8560918715234165,0.639170225747407,0.662534435261708,0.0,0.6920124021851469,0.5398712233779098,0.7414310535460433,0.9661615113140959,0.9631645039765593,0.7696920770384039,0.9932929467762873,0.7531549722362443,0.715985457750358,0.9102387058591438,0.7714542796085929
loss_of_appetite,0.7401583342370676,0.740663612383729,0.9443066516347238,0.8329475308641975,0.641701166729394,0.6976403877812328,0.6920124021851469,0.0,0.690383736866149,0.675619476693814,0.9579135885381688,0.960942760942761,0.7703007965759125,0.9925512104283054,0.7592520451889365,0.7335121842164096,0.8819354838709678,0.7357747822975068
muscle_ache,0.6621919823464509,0.701849248404888,0.9604095563139932,0.8667844077204491,0.5815895268529018,0.5458933107535986,0.5398712233779098,0.690383736866149,0.0,0.7476613380698638,0.9705603038936372,0.9698951096580847,0.7128175295714563,0.9947390281046656,0.7111156982144701,0.6394161976533435,0.9241963222648498,0.7264941176470588
nausea,0.7923891015537041,0.7794688152790212,0.9339145106861643,0.8099192618223761,0.7132867132867133,0.7461018222806688,0.7414310535460433,0.675619476693814,0.7476613380698638,0.0,0.9535724214623297,0.9590643274853801,0.814350225790266,0.9911945993542706,0.7968337730870713,0.7764885138302859,0.808957699751175,0.8057332677165354
