,cough,fever,altered_consciousness,diarrhoea,fatigue,headache,joint_pain,loss_of_appetite,muscle_ache,nausea,nose_bleed,rash,runny_nose,seizures,sneezing,sore_throat,vomiting,loss_of_smell_or_taste
cough,0.0,0.678133357926773,0.958273381294964,0.8585111014366565,0.6669626281378642,0.658592290123884,0.7091671764397448,0.7519696250593261,0.6589868782422947,0.7963610916724982,0.9696603408678834,0.974219973497169,0.7682739819390015,0.9943398548049711,0.7672421585465063,0.7025505416702209,0.9225212629616684,0.7399885816817552
fever,0.678133357926773,0.0,0.9438877755511023,0.8469945355191257,0.697373091941782,0.7032520325203252,0.7066,0.7432222222222222,0.6809954751131222,0.7814403439627373,0.9682147816694955,0.9694444444444444,0.841791318711572,0.9925266338050565,0.835159411706643,0.7730066978621892,0.9025618243743522,0.7732516222062005
altered_consciousness,0.958273381294964,0.9438877755511023,0.0,0.9241231209735147,0.9415280056245606,0.9575120455540955,0.9437762643095203,0.9291249291249292,0.9535655058043118,0.9160523186682521,0.9432048681541582,0.9555106167846309,0.9660589891803765,0.9671150971599403,0.9653781512605042,0.9579288025889967,0.89625,0.951848440994606
diarrhoea,0.8585111014366565,0.8469945355191257,0.9241231209735147,0.0,0.8335307418972757,0.8589989172982427,0.84024499170601,0.8158604282315622,0.8529553562819401,0.7992445703493862,0.9532228360957643,0.9622710622710623,0.8872828705464689,0.9910895099230458,0.8800675675675675,0.872959545777147,0.8541131105398457,0.8635094251803583
fatigue,0.6669626281378642,0.697373091941782,0.9415280056245606,0.8335307418972757,0.0,0.5623815770295876,0.597253155159614,0.6414619412001611,0.5556450963010718,0.7160481028405556,0.9663170163170163,0.9676066185038452,0.7306636940490482,0.9935011225333806,0.7265027322404372,0.6698306824012314,0.9079007285974499,0.6727731092436975
headache,0.658592290123884,0.7032520325203252,0.9575120455540955,0.8589989172982427,0.5623815770295876,0.0,0.6150943396226415,0.6969334926324173,0.522703048390535,0.7471660916707737,0.9711580608398351,0.971766768960982,0.6895579946603382,0.9943467891529016,0.6949113159321508,0.630843552582683,0.9286328460877042,0.6661186561829878
joint_pain,0.7091671764397448,0.7066,0.9437762643095203,0.84024499170601,0.597253155159614,0.6150943396226415,0.0,0.6749746250140972,0.499304331694648,0.7408590699325523,0.9672416292216264,0.9649454545454546,0.766506092377444,0.9937611408199644,0.7526498165511618,0.6987940456001508,0.9110710321864595,0.72643219724438
loss_of_appetite,0.7519696250593261,0.7432222222222222,0.9291249291249292,0.8158604282315622,0.6414619412001611,0.6969334926324173,0.6749746250140972,0.0,0.6843817787418656,0.6712833357890085,0.9595310136157338,0.9620181405895691,0.7944339025932954,0.9915818324197337,0.7770994125100795,0.7507175071750718,0.870669327045166,0.7086147770965395
muscle_ache,0.6589868782422947,0.6809954751131222,0.9535655058043118,0.8529553562819401,0.5556450963010718,0.522703048390535,0.499304331694648,0.6843817787418656,0.0,0.7507663725034835,0.9707772020725388,0.9691460627467277,0.7220298026580749,0.9944374475230898,0.7203606055451608,0.6453085513980599,0.9259147263380707,0.6940656956925937
nausea,0.7963610916724982,0.7814403439627373,0.9160523186682521,0.7992445703493862,0.7160481028405556,0.7471660916707737,0.7408590699325523,0.6712833357890085,0.7507663725034835,0.0,0.9530617107457708,0.9547079856972587,0.8368059466156099,0.989502624343914,0.8153501121355594,0.7925021795989537,0.7977448907681466,0.7883750802825947
nose_bleed,0.9696603408678834,0.9682147816694955,0.9432048681541582,0.9532228360957643,0.9663170163170163,0.9711580608398351,0.9672416292216264,0.9595310136157338,0.9707772020725388,0.9530617107457708,0.0,0.9530120481927711,0.966626213592233,0.9826254826254827,0.9643968199101279,0.9687798227675528,0.9446640316205533,0.9703087885985748
rash,0.974219973497169,0.9694444444444444,0.9555106167846309,0.9622710622710623,0.9676066185038452,0.971766768960982,0.9649454545454546,0.9620181405895691,0.9691460627467277,0.9547079856972587,0.9530120481927711,0.0,0.9737516970885504,0.9722222222222222,0.9711092003439381,0.9695853791598472,0.9595035924232528,0.9704095112285337
runny_nose,0.7682739819390015,0.841791318711572,0.9660589891803765,0.8872828705464689,0.7306636940490482,0.6895579946603382,0.766506092377444,0.7944339025932954,0.7220298026580749,0.8368059466156099,0.966626213592233,0.9737516970885504,0.0,0.9943968871595331,0.5480886291697102,0.6974814242979832,0.9476330121491412,0.7498179832544594
seizures,0.9943398548049711,0.9925266338050565,0.9671150971599403,0.9910895099230458,0.9935011225333806,0.9943467891529016,0.9937611408199644,0.9915818324197337,0.9944374475230898,0.989502624343914,0.9826254826254827,0.9722222222222222,0.9943968871595331,0.0,0.994832501781896,0.9945637022581545,0.9796084828711256,0.9948745616401403
sneezing,0.7672421585465063,0.835159411706643,0.9653781512605042,0.8800675675675675,0.7265027322404372,0.6949113159321508,0.7526498165511618,0.7770994125100795,0.7203606055451608,0.8153501121355594,0.9643968199101279,0.9711092003439381,0.5480886291697102,0.994832501781896,0.0,0.6974211445597452,0.9471704028844646,0.7456787725771995
sore_throat,0.7025505416702209,0.7730066978621892,0.9579288025889967,0.872959545777147,0.6698306824012314,0.630843552582683,0.6987940456001508,0.7507175071750718,0.6453085513980599,0.7925021795989537,0.9687798227675528,0.9695853791598472,0.6974814242979832,0.9945637022581545,0.6974211445597452,0.0,0.9334705958049158,0.7508405897060091
vomiting,0.9225212629616684,0.9025618243743522,0.89625,0.8541131105398457,0.9079007285974499,0.9286328460877042,0.9110710321864595,0.870669327045166,0.9259147263380707,0.7977448907681466,0.9446640316205533,0.9595035924232528,0.9476330121491412,0.9796084828711256,0.9471704028844646,0.9334705958049158,0.0,0.9268814497860559
loss_of_smell_or_taste,0.7399885816817552,0.7732516222062005,0.951848440994606,0.8635094251803583,0.6727731092436975,0.6661186561829878,0.72643219724438,0.7086147770965395,0.6940656956925937,0.7883750802825947,0.9703087885985748,0.9704095112285337,0.7498179832544594,0.9948745616401403,0.7456787725771995,0.7508405897060091,0.9268814497860559,0.0
