"","V1"
"5525",8.47854170736591
"5526",-0.0653082034814782
"5541",1.78653423383772
"5548",8.16468586854066
"5549",8.16468586854066
"5550",7.71168604305154
"5556",8.47854170736591
"5602",0.412841027278806
"5603",-1.68492822055404
"5606",1.418107925656
"5608",4.65810944045748
"5612",8.47854170736591
"5628",-6.70876746718116
"5630",6.17571831008037
"5632",2.93571679527889
"5644",-1.69591000034121
"5652",2.70277576814571
"5654",3.09104102721861
"5663",3.69524811281782
"5664",6.17571831008037
"5668",5.00970970961949
"5678",4.69230218094288
"5685",4.1907822369347
"5695",-5.51231078193501
"5740",7.72304187514161
"5744",6.17571831008037
"5748",0.982289999598595
"5761",6.86898223687451
"5773",-4.50218449436448
"5774",7.33630944039729
"5781",4.48304036034014
"5790",-0.957246016469669
"5794",0.950780722133225
"5804",8.41227431662112
"5808",-3.06649295479151
"5820",4.66214092577211
"5821",8.47854170736591
"5824",0.412841027278806
"5828",5.61391679521869
"5831",0.87346105717465
"5855",5.73407431668132
"5874",2.56034019262463
"5890",4.65810944045748
"5891",4.65810944045748
"5907",1.01704811287801
"5910",4.63242623033375
"5911",-0.125184154090615
"5917",8.47854170736591
"5920",8.47854170736591
"5923",7.37050218088269
"5924",-2.45178388486841
"5925",5.79301736065067
"5928",7.58660389437772
"5930",8.41227431662112
"5940",7.71168604305154
"5943",8.16468586854066
"5944",8.41227431662112
"5946",2.48780964778451
"5947",2.86318625043876
"5960",-4.44770173780124
"5979",2.54203406606202
"5981",-0.405209190557868
"5993",7.58660389437772
"5994",4.25704962767949
"6001",3.97122577692199
"6002",2.51635085593829
"6010",5.61391679521869
"6016",6.22826991391406
"6020",7.71168604305154
"6062",8.16468586854066
"6064",-2.86382547743357
"6073",7.71168604305154
"6074",0.261548280653712
"6084",5.60166782123206
"6085",8.41227431662112
"6089",1.79348452831026
"6090",0.250192448563643
"6093",6.17571831008037
"6094",8.03689771396687
"6098",4.79689619916539
"6099",4.53302729178366
"6105",7.71168604305154
"6121",8.47854170736591
"6136",2.98826839911258
"6140",5.73407431668132
"6141",8.41227431662112
"6142",8.41227431662112
"6172",7.58660389437772
"6182",7.34766527248735
"6197",8.47854170736591
"6202",-0.136165933877782
"6203",2.98334377190139
"6204",5.29689061068838
"6209",6.17571831008037
"6210",7.31062623027355
"6224",-0.908491805121795
"6226",-4.38143434705646
"6227",-2.41474484265461
"6231",7.31062623027355
"6232",-0.208696478717908
"6262",1.35184053491121
"6280",7.31062623027355
"6311",7.71168604305154
"6314",4.48304036034014
"6334",6.15194197658812
"6336",-0.250266302764436
"6403",7.72304187514161
"6417",8.47854170736591
"6419",-4.31057661666015
"6420",-3.89816097179209
"6421",1.00606633309085
"6435",4.10766375768588
"6437",0.250192448563643
"6438",2.93571679527889
"6455",-0.353640584732662
"6456",0.638831759939451
"6466",7.72304187514161
"6467",3.47374197664831
"6525",5.35137336725162
"6554",6.17571831008037
"6559",3.12617319280093
"6572",6.93524962761929
"6573",8.47854170736591
"6576",6.17571831008037
"6577",4.90840389443792
"6578",4.1907822369347
"6582",3.81540563428044
"6593",6.17571831008037
"6619",7.71168604305154
"6620",7.71168604305154
"6667",2.70277576814571
"6672",8.47854170736591
"6689",8.47854170736591
"6694",-4.99980905813966
"6695",-4.31057661666015
"6696",4.6086498968415
"6701",7.31062623027355
"6703",4.69230218094288
"6710",-0.646994114176633
"6715",8.47854170736591
"6716",8.47854170736591
"6737",5.03348604311174
"6741",8.47854170736591
"6747",7.58660389437772
"6749",6.17571831008037
"6764",0.638831759939451
"6779",8.47854170736591
"6796",6.17571831008037
"6799",4.63242623033375
"6802",8.47854170736591
"6805",7.33630944039729
"6810",1.418107925656
"6819",6.17571831008037
"6822",7.72304187514161
"6823",-2.17580622076424
"6844",7.71168604305154
"6845",4.69230218094288
"6850",7.71168604305154
"6852",8.47854170736591
"6853",8.47854170736591
"6855",1.06959971671171
"6860",3.49056801566802
"6873",3.47374197664831
"6878",7.71168604305154
"6889",7.72304187514161
"6909",-2.45140983256551
"6933",4.47168452825007
"6955",2.93571679527889
"6958",7.16703917457019
"6959",4.09630792559581
"6967",8.47854170736591
"6968",7.72304187514161
"6969",5.03751752842637
"6970",6.17571831008037
"6978",4.65810944045748
"6979",2.35931752848656
"6985",8.41227431662112
"6995",8.16468586854066
"7024",0.412841027278806
"7040",4.65810944045748
"7045",8.47854170736591
"7046",-2.82716048752267
"7049",8.41227431662112
"7050",6.17571831008037
"7054",3.04961116264618
"7055",2.93571679527889
"7056",-1.50951308935775
"7062",7.71168604305154
"7063",-1.23322368057384
"7067",2.61289179645833
"7084",6.93524962761929
"7085",1.39242471553227
"7098",-5.5778910323026
"7125",6.22826991391406
"7132",8.47854170736591
"7139",6.17571831008037
"7151",-2.03936824000035
"7152",4.48304036034014
"7153",0.993271779385762
"7154",4.66946527254755
"7160",-2.39190793425928
"7161",5.82721010113607
"7162",8.47854170736591
"7163",-3.93520001400589
"7170",0.233740461846833
"7176",0.233740461846833
"7224",6.17571831008037
"7225",5.03348604311174
"7241",-2.24093092112547
"7250",5.80034170742611
"7265",0.226416115071392
"7266",0.412841027278806
"7267",5.61391679521869
"7268",0.788217629933064
"7271",-4.9916614659054
"7279",7.7893092658864
"7288",-2.82716048752267
"7290",1.01704811287801
"7296",6.16839396330492
"7300",-0.29445441991771
"7303",3.78245208677055
"7346",6.17571831008037
"7350",-0.537225746655772
"7370",5.61971560950894
"7389",6.16839396330492
"7394",-4.09447490316512
"7395",-5.44145305153871
"7397",4.66946527254755
"7398",-6.33798120417842
"7414",2.93571679527889
"7423",4.92468435373918
"7426",4.03004053485102
"7427",7.71168604305154
"7433",4.63242623033375
"7444",2.93571679527889
"7458",7.31062623027355
"7466",1.64275706366345
"7467",7.34766527248735
"7479",2.93571679527889
"7487",0.799573462023133
"7499",7.71168604305154
"7516",6.85800045708734
"7530",0.233740461846833
"7531",6.17571831008037
"7532",2.56034019262463
"7546",1.42213941097063
"7547",7.72304187514161
"7566",-4.0060577444022
"7567",7.31062623027355
"7570",6.0433118146311
"7571",6.64707699891777
"7572",8.47854170736591
"7579",2.92839244850345
"7611",0.526170112667812
"7616",7.31062623027355
"7617",4.91243537975254
"7639",8.47854170736591
"7652",5.72674996990588
"7654",6.93524962761929
"7657",4.63242623033375
"7687",1.36864838204002
"7689",4.65810944045748
"7690",4.09630792559581
"7709",6.23962574600413
"7717",7.71168604305154
"7729",6.17571831008037
"7738",7.72304187514161
"7754",5.23854019256444
"7775",5.04484187520181
"7797",6.17571831008037
"7821",7.37050218088269
"7826",2.55301584584919
"7833",-3.95803692240123
"7834",-4.29922078457008
"7836",1.10425208683075
"7841",0.557097992916359
"7845",7.72304187514161
"7847",-1.74466421168908
"7859",8.47854170736591
"7861",8.16468586854066
"7865",6.17571831008037
"7867",6.15194197658812
"7873",7.31062623027355
"7874",8.47854170736591
"7875",3.93221200906707
"7876",8.47854170736591
"7877",8.47854170736591
"7878",7.29964445048639
"7880",5.61391679521869
"7881",1.37411858896966
"7882",6.17571831008037
"7886",5.80034170742611
"7887",6.17571831008037
"7888",6.17571831008037
"7894",4.25704962767949
"7896",7.31062623027355
"7900",4.92468435373918
"7904",6.49360563422025
"7905",8.16468586854066
"7906",7.71168604305154
"7913",5.75513918592958
"7914",7.2700420496525
"7915",-1.67025479144143
"7917",8.16468586854066
"7926",7.72304187514161
"7931",5.73407431668132
"7933",-1.32053339768695
"7943",4.07062471547208
"7950",8.47854170736591
"7951",8.47854170736591
"7952",8.47854170736591
"7954",6.17571831008037
"7957",8.41227431662112
"7962",2.92839244850345
"7963",1.05162219750971
"7964",7.71168604305154
"7965",7.71168604305154
"7966",0.847534726205313
"7967",8.03689771396687
"7970",0.250192448563643
"7971",3.11481736071086
"7972",5.03348604311174
"7973",7.29964445048639
"7980",8.47854170736591
"7982",-3.31755869226959
"7983",8.47854170736591
"7985",3.61799894228586
"7986",8.41227431662112
"7990",8.16468586854066
"7996",-1.51324871704109
"7998",-8.81904402728637
"7999",6.92426784783213
"8000",-4.43018855840433
"8023",0.865840852767922
"8024",6.62139378879404
"8025",4.92468435373918
"8028",2.93571679527889
"8030",4.63242623033375
"8039",2.56034019262463
"8040",-1.28386840777605
"8041",-3.92384418191583
"8042",1.45230066614141
"8043",8.47854170736591
"8049",-2.17580622076424
"8055",3.97702459121224
"8056",8.41227431662112
"8057",8.47854170736591
"8062",-1.30955161789979
"8063",-4.27510100108228
"8070",6.17571831008037
"8073",3.11481736071086
"8079",8.47854170736591
"8080",-0.814416595570127
"8081",-0.908491805121795
"8082",6.16839396330492
"8092",3.46679168217577
"8096",6.15194197658812
"8097",6.17571831008037
"8103",5.73407431668132
"8116",3.54404085270773
"8120",-4.99980905813966
"8121",5.73407431668132
"8141",4.24606784789232
"8142",-0.113828322000546
"8145",7.31062623027355
"8146",4.25704962767949
"8158",4.6086498968415
"8166",5.61391679521869
"8168",4.25704962767949
"8171",1.418107925656
"8175",-7.8213973333159
"8182",2.56923106713259
"8183",8.41227431662112
"8185",2.56034019262463
"8189",6.86898223687451
"8190",7.0306011938063
"8191",6.17571831008037
"8203",-1.13684249260346
"8224",-0.125184154090615
"8226",6.44437162740909
"8236",5.04484187520181
"8237",8.16468586854066
"8238",7.31062623027355
"8245",-0.908491805121795
"8252",6.24601718613978
"8255",4.21646544705843
"8262",-1.22186784848377
"8263",5.04484187520181
"8270",-0.0909914136052105
"8271",4.31692557828863
"8274",8.16468586854066
"8275",-0.537225746655772
"8276",1.418107925656
"8284",1.87110775114512
"8285",4.25704962767949
"8286",-0.466368016259469
"8291",-6.55408291767345
"8301",8.47854170736591
"8302",8.47854170736591
"8314",4.48304036034014
"8324",4.48304036034014
"8332",3.35413003490413
"8333",5.61391679521869
"8340",7.71168604305154
"8344",7.31062623027355
"8346",0.836422014960849
"8348",-2.8158046554326
"8349",4.79689619916539
"8370",3.69524811281782
"8371",1.01704811287801
"8374",6.17571831008037
"8376",-4.06028216267972
"8377",0.189017735813586
"8386",4.09630792559581
"8387",-1.42725668301248
"8388",5.88836892683767
"8391",7.31062623027355
"8393",4.47168452825007
"8394",4.47168452825007
"8397",6.89466544699824
"8399",6.92426784783213
"8411",-2.80394952682443
"8412",4.65810944045748
"8422",5.80437319274074
"8442",7.71168604305154
"8454",7.34766527248735
"8455",8.47854170736591
"8467",5.79301736065067
"8468",-2.82716048752267
"8475",5.79301736065067
"8477",0.250192448563643
"8479",8.47854170736591
"8486",-6.3333908645269
"8488",4.65810944045748
"8500",7.72304187514161
"8503",7.31062623027355
"8506",1.79751601362489
"8507",5.03751752842637
"8511",8.47854170736591
"8521",5.82721010113607
"8524",4.47168452825007
"8525",7.33630944039729
"8535",1.79348452831026
"8536",7.71168604305154
"8537",4.69230218094288
"8543",2.14097425328403
"8544",1.39242471553227
"8545",4.25704962767949
"8554",8.47854170736591
"8556",5.61391679521869
"8568",-5.13693417928076
"8571",0.226790167374294
"8582",0.125110299889822
"8588",4.47168452825007
"8589",5.61391679521869
"8591",-1.01712196707881
"8599",8.47854170736591
"8604",5.61391679521869
"8617",4.66214092577211
"8623",8.16468586854066
"8625",4.63242623033375
"8628",-2.73947671810665
"8638",3.47374197664831
"8639",5.51299232418341
"8640",7.31062623027355
"8641",6.75462352970213
"8649",8.29791560944875
"8652",0.233740461846833
"8653",8.47854170736591
"8654",5.80034170742611
"8655",8.47854170736591
"8656",6.17571831008037
"8660",8.47854170736591
"8673",1.79348452831026
"8674",1.35184053491121
"8675",8.47854170736591
"8746",0.250192448563643
"8747",0.237771947161461
"8759",6.20543300551873
"8760",2.58720858633459
"8762",2.51635085593829
"8765",8.41227431662112
"8766",4.25704962767949
"8770",8.47854170736591
"8786",7.15568334248012
"8787",8.29791560944875
"8790",6.17571831008037
"8799",7.31062623027355
"8801",-2.82716048752267
"8802",8.47854170736591
"8805",8.29791560944875
"8813",2.33150970967968
"8816",6.81449948031127
"8818",7.72304187514161
"8819",7.72304187514161
"8821",-5.64874876269891
"8822",-0.843117556273574
"8823",-2.82716048752267
"8827",1.9998275397551
"8830",-1.14143283225498
"8834",4.65810944045748
"8856",0.233740461846833
"8861",8.47854170736591
"8867",8.47854170736591
"8868",8.47854170736591
"8869",3.1392454122464
"8873",8.16468586854066
"8880",4.65810944045748
"8894",2.40913293251454
"8906",7.72304187514161
"8907",-6.06831348250644
"8913",4.63242623033375
"8914",8.16468586854066
"8921",-1.00576613498874
"8922",1.78106402690808
"8923",3.3651118146913
"8935",8.47854170736591
"8936",6.93524962761929
"8958",0.51374961126563
"8967",8.47854170736591
"8968",6.17571831008037
"8978",2.91194046178664
"8979",5.61391679521869
"8982",2.93571679527889
"9001",8.47854170736591
"9020",-2.82716048752267
"9034",8.47854170736591
"9045",7.31062623027355
"9075",5.61391679521869
"9077",4.63242623033375
"9079",5.35869771402706
"9080",2.56034019262463
"9081",5.44085171869465
"9113",-4.61628486325114
"9114",7.71168604305154
"9127",7.7893092658864
"9150",-2.82716048752267
"9157",4.07062471547208
