,X1,X2
433,6.658031302,7.211811742
434,9.770368838,-2.343708783
435,7.359141108,0.753975451
436,-4.694513368,-2.233412643
437,8.154187971,-2.657196546
438,-4.694513368,-2.233412643
439,14.49223552,-0.532482099
440,11.38877964,-3.956727004
441,12.47105836,1.810355808
442,3.259360903,7.883989565
443,12.12595869,-1.15523776
444,1.42706495,7.565450611
445,13.73208104,-0.80850583
446,9.205870258,-7.724815892
447,-2.324647985,7.220388999
448,4.177696573,2.333651639
449,4.03325702,1.850030687
450,-2.195004905,-1.739930447
451,10.6696856,-0.638848869
452,9.377657147,1.258210482
453,10.86534151,-5.743932246
454,-1.342529813,-3.210452331
455,12.66622619,1.060360544
456,5.502755131,0.783226354
457,-2.954671309,-6.371042291
458,8.904701579,5.210926435
459,-2.967384751,-2.01108052
460,4.743088727,-3.84788549
461,7.835976173,-5.22764122
462,14.49223552,-0.532482099
463,4.258338694,-3.887227129
464,4.824243986,8.407686367
465,2.965439244,-0.650132927
466,7.131852923,-1.39550723
467,9.813659219,-0.6763129
468,13.16717696,1.017943186
469,4.873815174,1.541239017
470,-1.437559086,2.186750831
471,-0.797242546,5.440910082
472,7.701345583,4.134374819
473,11.73428481,-8.198689561
474,6.937090593,-7.85306809
475,6.479937525,1.887970947
476,11.90655978,-3.5707513
477,-1.501594969,1.118314478
478,3.133194478,-2.249991656
479,3.574688604,6.626422247
480,7.287704025,-4.403518155
481,6.706111127,1.85977797
482,-0.298238973,2.194866094
483,14.49223552,-0.532482099
484,5.199322533,-8.313269459
485,-3.433896187,2.355281843
486,13.16717696,1.017943186
487,10.03459231,4.410496415
488,4.432264682,-2.471443531
489,1.801361222,1.744140146
490,2.258083107,-7.076331936
491,12.5691602,-0.354709874
492,-2.539111112,-6.730710465
493,12.63319608,0.713726479
494,3.133194478,-2.249991656
495,6.642075244,0.791341617
496,6.5681788,-0.165073065
497,7.143026022,0.74892426
498,-0.014898723,-1.736707257
499,4.584555141,-4.356503823
500,6.198873733,-0.009186268
501,12.5691602,-0.354709874
502,14.93543703,0.268045787
503,14.93543703,0.268045787
504,10.20225301,-4.604885559
505,2.933280135,-2.336801844
506,13.67481985,-4.3206487
507,9.205870258,-7.724815892
508,11.06757677,1.468669134
509,-1.693486745,6.968187647
510,8.33643887,-0.914970464
511,10.18542365,-5.033278621
512,0.327337619,-6.500263079
513,-3.85586359,-3.101284661
514,7.197813075,2.059733118
515,8.709533754,5.9609217
516,-1.938763085,-1.36138824
517,12.5691602,-0.354709874
518,11.97010758,1.852773166
519,-1.446377706,2.73032885
520,13.73885573,-3.252212347
521,5.507893454,1.849274466
522,11.77192919,5.791264739
523,-2.603146995,-7.799146818
524,-0.855559195,-2.466680126
525,2.546626029,-2.944489535
526,9.44169303,2.326646835
527,-1.629450862,8.036624
528,4.11366069,1.265215286
529,-1.374849661,3.500913756
530,1.317941894,2.508353856
531,11.23794831,5.487048031
532,1.437123466,7.532206443
533,-8.630878735,-0.752662764
534,10.12816246,-8.545421491
535,0.761677135,2.242254974
536,0.1919442,-7.199538877
537,7.771534796,0.911478552
538,8.843676265,0.953993774
539,8.934455635,0.457682596
540,14.93543703,0.268045787
541,10.76675159,0.77622155
542,2.28833184,2.487912351
543,7.402229729,1.067365348
544,4.550708871,6.357075792
545,11.2910833,-8.999217446
546,10.15875889,2.289280668
547,5.807199859,-7.052638069
548,14.35026618,0.969302769
549,10.62862516,-4.232750735
550,13.32931468,-0.078686143
551,9.603830749,1.230017505
552,11.27097841,5.833682096
553,7.406534212,-3.361746989
554,-0.790467849,2.997203565
555,9.287354754,1.642251338
556,14.93543703,0.268045787
557,-2.038648415,-2.418039709
558,4.699080844,1.114379681
559,5.226908395,5.709929009
560,0.081759277,2.9529086
561,8.904701579,5.210926435
562,10.29994935,0.437604883
563,7.599747907,-8.071547822
564,-7.884837696,-5.893163687
565,12.17993605,-0.053557239
566,4.527293955,-7.868646693
567,2.774214979,1.991964965
568,12.40702248,0.741919455
569,4.334435935,6.28319568
570,2.491729643,-6.349484392
571,-2.070968262,4.293326378
572,14.99947292,1.33648214
573,8.709533754,5.9609217
574,13.32931468,-0.078686143
575,14.99947292,1.33648214
576,-0.466530024,7.582828044
577,13.54018926,5.041367339
578,2.561515706,2.020163877
579,6.402678529,-7.236717842
580,12.13057545,5.720856534
581,4.198618147,-3.198291075
582,5.247315552,1.209575056
583,4.177696573,2.333651639
584,12.12595869,-1.15523776
585,-1.44343871,1.885234404
586,7.011380312,0.635454821
587,9.243009088,4.925851614
588,11.38877964,-3.956727004
589,7.363445591,-3.675136886
590,2.510542053,3.022086761
591,6.198873733,-0.009186268
592,-8.035669031,3.550611349
593,10.57485981,6.626094718
594,6.31526171,1.427867443
595,10.29994935,0.437604883
596,4.486922292,5.839060816
597,-2.603146995,-7.799146818
598,0.831066731,5.879224012
599,12.47105836,1.810355808
600,14.93543703,0.268045787
601,15.11203506,0.564871281
602,2.582020933,-2.490707457
603,13.54018926,5.041367339
604,11.30854302,-4.943404361
605,10.57485981,6.626094718
606,4.303078334,-6.785991894
607,11.14911396,-7.497432578
608,13.60422514,6.109803692
609,3.048486325,2.763936082
610,2.7824488,7.106973192
611,13.73885573,-3.252212347
612,8.843676265,0.953993774
613,13.23161834,-5.121176585
614,13.60422514,6.109803692
615,7.835976173,-5.22764122
616,-8.514105095,2.863846545
617,7.144889723,0.618890418
618,9.750185174,-0.31842378
619,4.702028285,-7.441787357
620,1.460160536,1.556990366
621,0.099945524,-2.982429795
622,-4.330140386,3.882559408
623,8.276192804,5.048372143
624,14.99947292,1.33648214
625,9.368007978,-8.821445222
626,9.603830749,1.230017505
627,14.99947292,1.33648214
628,-0.23687016,-7.176391157
629,-3.526350241,-1.110271887
630,-1.746871309,-7.211261409
631,12.4944393,-7.92266583
632,14.93543703,0.268045787
633,0.192299875,2.242502662
634,14.43497434,-4.044624969
635,10.22320027,-3.849839103
636,9.274437829,4.134472684
637,5.637079802,6.163822829
638,-6.775051849,8.139305835
639,7.644084397,0.622231949
640,9.946351037,6.463540427
641,14.49223552,-0.532482099
642,14.93543703,0.268045787
643,1.831924965,-2.799975355
644,12.66622619,1.060360544
645,-6.039838703,-1.808179391
646,-4.414362118,-3.28540739
647,14.43497434,-4.044624969
648,7.09879713,-8.029130464
649,8.901425531,0.111048531
650,13.38329205,1.022994378
651,-2.332291463,-7.060425804
652,2.992360382,-4.410508424
653,-0.368428187,5.417762362
654,1.801361222,1.744140146
655,-4.243747123,7.88528815
656,-0.210822155,-6.469719191
657,8.400474753,0.153465889
658,9.053504734,-0.952336631
659,9.282216431,0.576203226
660,-7.856036366,-4.710964252
661,-2.739236709,-5.995845522
662,13.23161834,-5.121176585
663,4.290912092,-8.998889918
664,5.666054977,1.060688073
665,2.742345061,-2.681902184
666,14.49223552,-0.532482099
667,0.61824534,-2.261272665
668,8.117039965,-3.330484005
669,13.38329205,1.022994378
670,7.747734898,-3.174597208
671,10.02635849,-0.704511812
672,12.66622619,1.060360544
673,-2.739236709,-5.995845522
674,11.8730416,0.437702748
675,-9.97620407,-0.327429512
676,11.73428481,-8.198689561
677,-3.491157372,-1.156861027
678,13.60422514,6.109803692
679,14.23931843,1.060458409
680,-0.50546544,0.647688382
681,7.207061905,1.817360613
682,8.46808458,-0.801501025
683,12.66622619,1.060360544
684,11.07581059,6.583677361
685,5.276581529,0.811419331
686,14.93543703,0.268045787
687,10.47779382,5.2110243
688,9.768506563,1.690121009
689,-5.43237898,8.128828228
690,11.30854302,-4.943404361
691,13.32931468,-0.078686143
692,0.65894561,-2.312935232
693,9.543282413,-3.139185478
694,6.376287024,5.684800104
695,6.986669531,1.427033522
696,-0.241682878,7.80036164
697,7.139857572,-4.435228598
698,3.675870834,0.541339636
699,10.10478153,1.187600147
700,1.166267934,6.793485429
701,8.194469532,0.586814404
702,13.32931468,-0.078686143
703,-6.175928418,-0.004878096
704,9.768506563,1.690121009
705,5.156233912,-8.626659356
706,11.48381745,0.738855383
707,2.805829736,-2.626048447
708,7.506177758,4.884370083
709,4.439168048,-8.58929319
710,3.387973842,-7.876761956
711,13.65414758,1.761715391
712,14.30034375,5.31739107
713,14.99947292,1.33648214
714,10.85733686,-2.704210878
715,2.805829736,-2.626048447
716,7.504230555,1.680743453
717,3.932773029,5.12968857
718,8.33643887,-0.914970464
719,10.64545452,-3.804357674
720,9.603830749,1.230017505
721,-1.622059416,-2.436313772
722,-1.630293237,-7.551321999
723,6.432520268,0.717661276
724,14.93543703,0.268045787
725,4.153250905,1.543220201
726,3.694682488,6.319611761
727,13.79611692,0.259930523
728,12.12595869,-1.15523776
729,13.32931468,-0.078686143
730,11.23794831,5.487048031
731,13.32931468,-0.078686143
732,9.036347288,5.324395874
733,14.93543703,0.268045787
734,8.208582977,6.003339058
735,-3.167219547,3.428763452
736,12.12595869,-1.15523776
737,12.0686975,-4.66738063
738,12.97870125,-3.528236078
739,9.096593355,-0.638946733
740,14.43497434,-4.044624969
741,10.01881671,-2.588086407
742,14.23931843,1.060458409
743,10.01036123,1.24498761
744,13.32931468,-0.078686143
745,8.681538545,2.050623104
746,5.284546671,-7.728288695
747,2.828192346,3.093645486
748,9.263131443,-4.212673022
749,11.42984009,-0.362825138
750,-6.118667232,3.507264774
751,6.236838676,-0.464244516
752,12.40702248,0.741919455
753,4.76053734,4.450745387
754,-3.592961343,6.684048652
755,14.30034375,5.31739107
756,8.373258791,6.463442562
757,8.026178481,5.974776354
758,4.523905257,2.288888325
759,2.917068288,1.987774944
760,7.771534796,0.911478552
761,8.709533754,5.9609217
762,1.731575159,-6.625508123
763,-5.398865791,-6.556008247
764,7.448428493,5.727315327
765,5.551529274,-4.410195431
766,8.261717969,-8.48292642
767,6.433680454,-3.609571808
768,13.16717696,1.017943186
769,12.4944393,-7.92266583
770,8.709533754,5.9609217
771,13.60422514,6.109803692
772,8.661759849,-3.429657043
773,10.02957255,-2.025267695
774,3.478567402,6.314560569
775,2.068037862,2.817621755
776,8.468333884,-0.251079648
777,13.73885573,-3.252212347
778,14.99947292,1.33648214
779,-0.23420309,3.263302447
780,4.368228799,-3.539879884
781,14.49223552,-0.532482099
782,13.75505648,-3.333971343
783,14.99947292,1.33648214
784,13.32931468,-0.078686143
785,14.93543703,0.268045787
786,14.43497434,-4.044624969
787,9.368007978,-8.821445222
788,5.001144139,-4.374777886
789,11.2910833,-8.999217446
790,1.284663404,6.88916246
791,-2.539111112,-6.730710465
792,3.580156785,0.848728257
793,-0.368780983,-5.707850456
794,4.145472302,5.101489658
795,13.67481985,-4.3206487
796,7.94937927,5.684897969
797,10.57485981,6.626094718
798,14.30034375,5.31739107
799,7.108877482,1.129958284
800,14.93543703,0.268045787
801,14.99947292,1.33648214
802,14.49223552,-0.532482099
803,6.75488527,-3.333643815
804,2.799606246,0.830240687
805,14.35026618,0.969302769
806,-2.19771357,1.9107271
807,-2.753978329,1.644628218
808,7.792482059,1.666525007
809,11.8730416,0.437702748
810,0.794139856,-6.161646412
811,14.93543703,0.268045787
812,-1.622059416,-2.436313772
813,3.08016465,0.397496238
814,3.013428266,-2.605872869
815,8.208582977,6.003339058
816,11.42984009,-0.362825138
817,0.996759227,9.10301191
818,14.93543703,0.268045787
819,13.32931468,-0.078686143
820,-1.693486745,6.968187647
821,5.945956643,1.58375424
822,-3.77642333,2.413858635
823,6.993920596,-3.420358265
824,12.40702248,0.741919455
825,-2.870451236,-7.029881916
826,11.405609,-3.528333943
827,6.006981956,5.840686901
828,11.97010758,1.852773166
829,12.84407066,5.833779961
830,2.974340577,1.257100023
831,-2.762212151,-3.470380009
832,4.943394874,-3.531832643
833,9.377657147,1.258210482
834,13.23161834,-5.121176585
835,-4.854312349,-6.387451338
836,-0.933332261,7.244211378
837,13.60422514,6.109803692
838,3.253343251,1.485254083
839,10.4502867,-3.054362409
840,7.962142598,4.906340001
841,14.30034375,5.31739107
842,0.40611345,6.517461699
843,5.040257377,-3.98450265
844,-2.440120856,-2.928836052
845,7.771534796,0.911478552
846,-4.246637295,7.665432166
847,14.93543703,0.268045787
848,8.312721558,-2.148578213
849,-3.734930681,8.185833521
850,14.30034375,5.31739107
851,4.376462621,1.575128342
852,7.559376244,5.636159687
853,6.808862637,-2.231963294
854,14.93543703,0.268045787
855,4.453785758,3.249470075
856,9.768506563,1.690121009
857,-0.188846701,-7.664693573
858,12.12595869,-1.15523776
859,9.966024742,-7.448792161
860,3.907725261,-7.336777063
861,1.300482178,-1.547459229
862,6.642075244,0.791341617
863,13.16717696,1.017943186
864,-2.381175558,-2.359462917
865,13.60422514,6.109803692
866,5.378582354,1.424797436
867,14.93543703,0.268045787
868,-2.603146995,-7.799146818
869,14.99947292,1.33648214
870,10.43159506,0.551074322
871,5.916388397,-8.350635625
872,-6.753333908,-1.921102818
873,0.747553549,3.990943707
874,1.275660206,-3.066074238
875,12.12595869,-1.15523776
876,2.062427203,-1.971248558
877,-2.389605347,7.760600269
878,-1.572136979,-6.784402073
879,2.774214979,1.991964965
880,1.619225692,-2.771776443
881,8.357386133,-0.159924008
882,10.12816246,-8.545421491
883,4.686227881,2.961999849
884,5.871235741,-5.984201716
885,4.873815174,1.541239017
886,0.747289983,1.418579368
887,9.768506563,1.690121009
888,9.096593355,-0.638946733
889,13.75505648,-3.333971343
890,12.5691602,-0.354709874
891,3.858135239,0.712209651
892,6.917235009,7.53025283
893,7.832991292,4.247844258
894,0.884850247,2.146225677
895,5.760810543,0.256333958
896,13.16717696,1.017943186
897,-3.307150879,4.737881122
898,7.240092009,2.163994678
899,7.240092009,2.163994678
900,11.46287019,-0.016191073
901,2.823142027,-9.086320649
902,13.65414758,1.761715391
903,5.340617411,1.879855684
904,14.99947292,1.33648214
905,9.540282946,-4.193506961
906,4.145472302,5.101489658
907,8.208582977,6.003339058
908,-0.132965066,9.635711983
909,-4.623783434,-0.759826687
910,-0.883409823,2.896123077
911,14.99947292,1.33648214
912,10.04074564,0.119163794
913,-1.635330486,7.735107573
914,-1.502088805,2.389992023
915,7.887100659,2.243471098
916,12.5691602,-0.354709874
917,2.897074726,-2.575489054
918,-6.936082902,-0.280901827
919,9.506134407,-3.812472937
920,-0.482739303,-2.428198509
921,3.76098614,-3.853337804
922,8.127087378,0.879089619
923,14.99947292,1.33648214
924,8.174301151,0.181658865
925,-4.787455343,-2.334493131
926,14.93543703,0.268045787
927,3.303833072,5.887701233
928,8.066145177,-0.227366006
929,5.8482603,-3.458736202
930,13.14691019,-0.107248847
931,-2.716747211,-7.293235534
932,-5.208580371,7.796886363
933,14.49223552,-0.532482099
934,3.094278096,5.814020892
935,2.377212232,5.851387058
936,7.662129891,1.241612672
937,4.511643947,-2.117744432
938,2.12686858,-8.11036833
939,10.43159506,0.551074322
940,3.383041757,-1.604903109
941,12.63319608,0.713726479
942,14.30034375,5.31739107
943,12.12595869,-1.15523776
944,13.60422514,6.109803692
945,6.376287024,5.684800104
946,9.768506563,1.690121009
947,4.600224315,0.399122322
948,0.493530268,-2.147123587
949,6.642324548,1.341762995
950,8.904701579,5.210926435
951,13.79611692,0.259930523
952,14.30034375,5.31739107
953,10.0065971,0.500197819
954,0.912508469,-7.201520061
955,8.208582977,6.003339058
956,13.79611692,0.259930523
957,1.570858983,0.915413349
958,6.706111127,1.85977797
959,13.67481985,-4.3206487
960,7.224760072,0.237110331
961,8.312233478,2.206509901
