,X1,X2
609,-13.83514815,-4.780310023
610,-15.75332152,2.255984044
611,-16.30294384,-0.948031074
612,-16.92657667,0.641695316
613,-3.735294685,12.9502574
614,3.992845952,-6.276841427
615,-12.14322867,-2.333275374
616,-3.071797567,4.051984386
617,-13.49254662,6.88880002
618,-8.770822898,-9.645043426
619,-10.13337079,0.957619096
620,-9.855500969,6.154731717
621,-0.37747131,14.10107533
622,-16.92657667,0.641695316
623,-13.83514815,-4.780310023
624,-16.6263156,1.310686569
625,-15.27750307,1.196575689
626,-6.900937882,-0.826232561
627,-6.828139329,5.254726416
628,-7.232246652,-4.903021451
629,-12.05154416,7.993913162
630,-11.09899876,-2.929533138
631,-16.6263156,1.310686569
632,-4.063623115,5.115341446
633,-11.80819245,-2.055744722
634,-13.83514815,-4.780310023
635,-13.29271732,3.617632035
636,6.862475165,2.040018584
637,-9.865623474,0.448443509
638,-15.75332152,2.255984044
639,-9.555239896,6.82372297
640,-16.6263156,1.310686569
641,-10.19810249,-5.514378326
642,-16.87611806,3.279498648
643,-9.223968456,-1.115214717
644,-12.15470363,-0.957564729
645,-6.496325132,0.223550792
646,6.932241185,6.724230225
647,-12.05154416,7.993913162
648,-6.076429936,-6.313120174
649,-13.1743407,9.017427766
650,-16.6263156,1.310686569
651,-12.92453824,7.048615687
652,-12.05154416,7.993913162
653,-1.427908815,-0.080940358
654,-13.83514815,-4.780310023
655,-13.49254662,6.88880002
656,-16.35856829,0.801510983
657,-9.865623474,0.448443509
658,-12.9502863,4.590132242
659,-11.12457631,5.308593253
660,-16.87611806,3.279498648
661,2.954598351,9.857792151
662,-13.49254662,6.88880002
663,-10.13337079,0.957619096
664,-12.38402318,2.031091326
665,-13.56740084,-5.289485609
666,-15.87871199,-0.678685541
667,-1.989471699,4.144784986
668,-13.56740084,-5.289485609
669,-10.45261987,-6.385789867
670,-15.75332152,2.255984044
671,-9.657996298,-1.824419997
672,-6.417743472,8.602578183
673,-8.869260572,-8.724521897
674,-16.00268276,-0.279039821
675,-16.87611806,3.279498648
676,-16.6263156,1.310686569
677,-16.87611806,3.279498648
678,-7.397221398,2.80839598
679,-13.56740084,-5.289485609
680,-10.13337079,0.957619096
681,-13.49254662,6.88880002
682,-16.87611806,3.279498648
683,-10.45261987,-6.385789867
684,-12.92453824,7.048615687
685,-16.92657667,0.641695316
686,-15.75332152,2.255984044
687,-16.92657667,0.641695316
688,-13.22479931,6.379624434
689,4.051909145,10.29266919
690,-13.83514815,-4.780310023
691,-14.4581746,3.001647787
692,-13.51694222,-2.651682277
693,-17.29973011,0.417620637
694,-11.57572571,6.934504807
695,-6.107186962,9.216965928
696,-15.75332152,2.255984044
697,-11.78379685,7.484737575
698,-8.76831268,0.883320549
699,-13.83514815,-4.780310023
700,-6.819090508,8.674499854
701,-16.6263156,1.310686569
702,-10.12324828,6.663907303
703,-10.856829,4.799417667
704,-13.56740084,-5.289485609
705,-16.92657667,0.641695316
706,-9.897841421,-4.845387073
707,-7.52396433,6.955725248
708,-12.37079325,0.650504199
709,-6.824033541,-4.323748064
710,-0.694324773,4.890448729
711,-15.82926588,1.076572356
712,-13.83514815,-4.780310023
713,-13.22479931,6.379624434
714,-9.865623474,0.448443509
715,-13.83514815,-4.780310023
716,-13.22479931,6.379624434
717,-8.387984576,-6.870403115
718,-13.1743407,9.017427766
719,-8.692368324,2.062732237
720,-7.888221442,8.838239835
721,-15.18531314,2.41579971
722,-16.35856829,0.801510983
723,-8.15644793,6.722623163
724,-5.580832251,-1.086058472
725,-10.45261987,-6.385789867
726,0.578478018,1.937328955
727,-7.882098371,3.171763961
728,-9.865623474,0.448443509
729,0.517334793,-3.417310986
730,-12.39414569,-3.675196881
731,-6.187170774,-7.294061581
732,-12.05154416,7.993913162
733,-16.30810968,3.439314315
734,-12.39414569,-3.675196881
735,-6.827633902,-3.853238098
736,-13.51694222,-2.651682277
737,1.014425001,5.486386284
738,-12.10151732,6.691557256
739,-16.60837075,2.770323061
740,-13.26713976,-4.620494356
741,-11.48353578,8.153728829
742,-13.49254662,6.88880002
743,7.251325857,5.380660883
744,-9.237033971,8.952350715
745,-7.497653165,-1.131763258
746,-7.736188151,-9.584837155
747,-13.49254662,6.88880002
748,-16.87611806,3.279498648
749,-11.55948013,6.974317141
750,-13.26713976,-4.620494356
751,-13.56740084,-5.289485609
752,-11.12457631,5.308593253
753,-13.83514815,-4.780310023
754,-12.4467376,-0.528907489
755,-16.92657667,0.641695316
756,-16.6263156,1.310686569
757,-15.18531314,2.41579971
758,-5.638013011,6.042136867
759,-14.94305157,3.365015768
760,-16.35856829,0.801510983
761,-11.09899876,-2.929533138
762,-10.13337079,0.957619096
763,-11.95152777,-6.450050799
764,-13.83514815,-4.780310023
765,-13.56740084,-5.289485609
766,-15.26125749,1.236388023
767,-4.042998382,4.429723874
768,-13.56740084,-5.289485609
769,-10.13337079,0.957619096
770,-5.956218936,3.913509121
771,-13.26713976,-4.620494356
772,-9.192025948,-0.273572834
773,-2.444563754,0.244771233
774,-6.759301833,2.148249357
775,-4.113461707,5.765155211
776,-8.424621012,1.553556651
777,-13.49254662,6.88880002
778,-16.92657667,0.641695316
779,-4.348991072,11.56816138
780,-13.83514815,-4.780310023
781,-15.18531314,2.41579971
782,-9.237033971,8.952350715
783,-4.833516171,-9.710120477
784,-10.73593217,6.164356719
785,-15.27750307,1.196575689
786,-9.791812425,7.411947921
787,-13.83514815,-4.780310023
788,-13.83514815,-4.780310023
789,-13.83514815,-4.780310023
790,-15.82926588,1.076572356
791,-11.55838999,-4.024556801
792,-10.3887352,-1.939758107
793,-11.86078437,1.09054467
794,-16.87611806,3.279498648
795,-14.1205161,1.672509911
796,-8.639747015,5.514113706
797,-0.694324773,4.890448729
798,-15.24331264,2.696024515
799,-6.786254631,-1.706941757
800,-11.30295818,-0.113133197
801,-16.87611806,3.279498648
802,-12.99939245,-5.129669942
803,-13.83514815,-4.780310023
804,-0.695367937,-0.324332488
805,-13.86345341,-1.553502284
806,-10.170444,10.35902906
807,-15.51252701,-2.108382657
808,-10.11847767,8.079430282
809,-14.68548645,1.492346647
810,-13.49254662,6.88880002
811,-6.936194082,-8.639004776
812,-3.446684739,1.362731802
813,-13.83514815,-4.780310023
814,-0.624929718,-1.597196768
815,-4.936412081,0.084993234
816,-15.78027432,-1.59920707
817,-7.640778828,1.259282507
818,-14.07005749,4.310313243
819,-15.4351156,4.384611789
820,-12.92453824,7.048615687
821,-13.83514815,-4.780310023
822,-13.49254662,6.88880002
823,-15.82926588,1.076572356
824,-16.92657667,0.641695316
825,-4.381209019,6.274330798
826,-10.16997945,0.226845733
827,-10.68648605,7.919614615
828,-3.605323503,-11.34337796
829,-11.09899876,-2.929533138
830,-12.05154416,7.993913162
831,-1.708206515,-1.335896919
832,-9.865623474,0.448443509
833,-9.445728278,-6.088227457
834,-12.39414569,-3.675196881
835,-16.6263156,1.310686569
836,-15.26125749,1.236388023
837,-10.12324828,6.663907303
838,-12.51953616,-6.609866466
839,-9.390248986,-2.333595583
840,-12.60633231,9.177243433
841,-13.51694222,-2.651682277
842,-16.6263156,1.310686569
843,-5.059882122,11.90824074
844,-10.13337079,0.957619096
845,-16.87611806,3.279498648
846,-13.21151531,-6.370036412
847,0.089711661,2.205549583
848,-15.48557421,1.746808457
849,-13.55727833,0.416802599
850,-11.63433435,-5.203968488
851,-7.079015473,4.937023725
852,-10.13441395,-4.257162122
853,-4.128354823,-1.356655975
854,-5.395843254,13.77108767
855,-13.82025503,2.341501164
856,-16.30294384,-0.948031074
857,-11.93364261,-0.647619633
858,-15.27750307,1.196575689
859,-9.391339128,8.665278358
860,-4.338766762,-4.068505813
861,-13.86345341,-1.553502284
862,3.340387212,11.19183847
863,-13.56740084,-5.289485609
864,-13.51694222,-2.651682277
865,-10.12324828,6.663907303
866,-11.8597412,6.305325888
867,-13.2343018,3.960953323
868,-13.49254662,6.88880002
869,-10.13337079,0.957619096
870,-8.571211078,-7.399166088
871,-16.6263156,1.310686569
872,-10.19810249,-5.514378326
873,-13.26849222,2.461504497
874,-11.90208166,-4.694792902
875,5.76201138,3.806607893
876,-1.776742451,11.57738288
877,-13.83514815,-4.780310023
878,-12.20234273,-5.363784155
879,-0.361225733,14.14088766
880,-5.119389556,5.850663971
881,-16.87611806,3.279498648
882,-13.83514815,-4.780310023
883,-14.99351018,0.727212436
884,-12.92453824,7.048615687
885,-11.91832723,-4.734605236
886,-3.795875803,4.60616586
887,-13.82025503,2.341501164
888,-13.82502564,0.925978185
889,-12.38402318,2.031091326
890,-8.414498507,7.259844858
891,-10.60271524,-6.564161679
892,-10.11847767,8.079430282
893,-15.87871199,-0.678685541
894,-15.75332152,2.255984044
895,-15.48557421,1.746808457
896,-13.83514815,-4.780310023
897,-8.719321121,-1.792458877
898,-8.692368324,2.062732237
899,-5.688471624,3.404333535
900,-13.22479931,6.379624434
901,-9.865623474,0.448443509
902,-9.606741672,-1.028861579
903,-7.119351581,8.005508601
904,-7.497653165,-1.131763258
905,-13.83514815,-4.780310023
906,-8.271567936,8.945097358
907,-9.657996298,-1.824419997
908,-3.751770362,2.765727563
909,-12.99939245,-5.129669942
910,-5.199701157,-8.280423361
911,-16.87611806,3.279498648
912,-13.83514815,-4.780310023
913,-13.83514815,-4.780310023
